CUI,LAT,TS,LUI,STT,SUI,ISPREF,AUI,SAUI,SCUI,SDUI,SAB,TTY,CODE,STR,SRL,SUPPRESS,CVF
C0034067,ENG,P,L0034067,VO,S0037303,N,A17918216,NULL,N0000002542,NULL,NDFRT,SY,N0000002542,"Emphysemas, Pulmonary",0,N,NULL
C0034067,ENG,P,L0034067,VO,S0078621,N,A17918217,NULL,N0000002542,NULL,NDFRT,SY,N0000002542,"Pulmonary Emphysemas",0,N,256
C0034067,ENG,S,L7670192,PF,S8857339,Y,A17942014,NULL,N0000002542,NULL,NDFRT,FN,N0000002542,"Pulmonary Emphysema [Disease/Finding]",0,N,NULL
C0034067,ENG,P,L0034067,PF,S0078620,N,A17966097,NULL,N0000002542,NULL,NDFRT,PT,N0000002542,"Pulmonary Emphysema",0,N,256
C0034067,HEB,P,L1559352,PF,S1855261,Y,A1803673,NULL,NULL,NULL,ICPCHEB,PT,R95,"maxalat reot xasimatit",0,N,NULL
C0034067,ENG,P,L0034067,VW,S0037300,N,A18061961,NULL,N0000002542,NULL,NDFRT,SY,N0000002542,"Emphysema, Pulmonary",0,N,256
C0034067,ENG,S,L0013990,VC,S0418230,N,A18593606,0000036640,0000010388,NULL,CHV,SY,0000010388,emphysema,0,N,256
C0034067,ENG,S,L0159265,PF,S11910360,Y,A18612300,0000036644,0000010388,NULL,CHV,PT,0000010388,"lung emphysema",0,N,256
C0034067,ENG,P,L0034067,VC,S1224998,Y,A18630749,0000036645,0000010388,NULL,CHV,SY,0000010388,"pulmonary emphysema",0,N,256
C0034067,ENG,S,L0013990,PF,S0037297,N,A21142990,NULL,NULL,NULL,MEDLINEPLUS,PT,3623,Emphysema,0,N,256
C0034067,ENG,P,L0034067,PF,S0078620,N,A21145390,NULL,NULL,NULL,MEDLINEPLUS,ET,3623,"Pulmonary Emphysema",0,N,256
C0034067,ENG,P,L0034067,VW,S0037300,N,A23866656,NULL,sh85042841,NULL,LCH_NW,PT,sh85042841,"Emphysema, Pulmonary",0,N,256
C0034067,ENG,S,L0013990,PF,S0037297,N,A23886906,NULL,C3348,NULL,NCI_NCI-GLOSS,PT,CDR0000044130,Emphysema,0,N,256
C0034067,ENG,P,L0034067,VW,S0037300,N,A24359857,NULL,C3348,NULL,NCI_FDA,PT,1832,"Emphysema, Pulmonary",0,N,256
C0034067,ENG,P,L0034067,PF,S0078620,N,A24376553,NULL,C3348,NULL,NCI_FDA,SY,1832,"Pulmonary Emphysema",0,N,256
C0034067,ENG,P,L0034067,VC,S0398229,Y,A24670879,NULL,NULL,HP:0002097,HPO,SY,HP:0002097,"Pulmonary emphysema",0,N,256
C0034067,ENG,S,L0013990,PF,S0037297,Y,A24677671,NULL,NULL,HP:0002097,HPO,PT,HP:0002097,Emphysema,0,N,256
C0034067,ENG,S,L0013990,VC,S0225661,Y,A25772070,NULL,C3348,NULL,NCI_CDISC,PT,C3348,EMPHYSEMA,0,N,256
C0034067,ENG,P,L0034067,VW,S0037300,Y,A26614968,NULL,M0018129,D011656,MSH,ET,D011656,"Emphysema, Pulmonary",0,N,256
C0034067,ENG,P,L0034067,VO,S0078621,Y,A26623132,NULL,M0018129,D011656,MSH,ET,D011656,"Pulmonary Emphysemas",0,N,256
C0034067,ENG,P,L0034067,VO,S0037303,Y,A26652887,NULL,M0018129,D011656,MSH,ET,D011656,"Emphysemas, Pulmonary",0,N,NULL
C0034067,ENG,S,L0013990,PF,S0037297,N,A8340248,NULL,NULL,492,ICD9CM,HT,492,Emphysema,0,N,256
C0001883,ENG,P,L0001883,PF,S0011973,Y,A0021164,NULL,M0000610,D000402,MSH,MH,D000402,"Airway Obstruction",0,N,256
C0001883,ENG,P,L0001883,VO,S0011974,Y,A0021165,NULL,M0000610,D000402,MSH,PM,D000402,"Airway Obstructions",0,N,NULL
C0001883,ENG,P,L0001883,VW,S0068134,Y,A0093980,NULL,M0000610,D000402,MSH,PM,D000402,"Obstruction, Airway",0,N,256
C0001883,ENG,P,L0001883,VO,S0068145,Y,A0093991,NULL,M0000610,D000402,MSH,PM,D000402,"Obstructions, Airway",0,N,256
C0001883,ENG,P,L0001883,PF,S0011973,N,A10759955,NULL,C50456,NULL,NCI,PT,C50456,"Airway Obstruction",0,N,256
C0001883,ENG,P,L0001883,VC,S0354851,Y,A16615786,NULL,NULL,MTHU023547,OMIM,PTCS,MTHU023547,"Airway obstruction",0,N,256
C0001883,ENG,S,L7665921,PF,S8858704,Y,A17970057,NULL,N0000000346,NULL,NDFRT,FN,N0000000346,"Airway Obstruction [Disease/Finding]",0,N,NULL
C0001883,ENG,P,L0001883,PF,S0011973,N,A18017858,NULL,N0000000346,NULL,NDFRT,PT,N0000000346,"Airway Obstruction",0,N,256
C0001883,ENG,P,L0001883,VC,S8680796,Y,A18552665,0000001212,0000000846,NULL,CHV,PT,0000000846,"airway obstruction",0,N,256
C0001883,ENG,P,L0001883,VO,S11846851,Y,A18571055,0000001214,0000000846,NULL,CHV,SY,0000000846,"airways obstruction",0,N,256
C0001883,ENG,P,L0001883,VCW,S11920150,Y,A18608358,0000001215,0000000846,NULL,CHV,SY,0000000846,"obstruction airway",0,N,256
C0001883,ENG,S,L0599345,VC,S11933612,Y,A18626907,0000001216,0000000846,NULL,CHV,SY,0000000846,"respiratory obstruction",0,N,256
C0001883,ENG,P,L0001883,VO,S11846831,Y,A18664042,0000001213,0000000846,NULL,CHV,SY,0000000846,"airway obstructions",0,N,256
C0001883,ENG,S,L0599345,PF,S0725475,Y,A21233165,NULL,NULL,MTHU036644,OMIM,PTCS,MTHU036644,"Respiratory obstruction",0,N,256
C0001883,ENG,P,L0001883,PF,S0011973,N,A24364520,NULL,C50456,NULL,NCI_FDA,PT,1699,"Airway Obstruction",0,N,256
C0221227,ENG,S,L0287903,PF,S0369003,Y,A0408726,NULL,NULL,NULL,DXP,SY,NOCODE,"EMPHYSEMA, BRONCHIOLAR",0,N,256
C0221227,ENG,S,L0290341,VW,S10002650,Y,A15577037,NULL,M0519948,D011656,MSH,PM,D011656,"Emphysema, Centrilobular",0,N,256
C0221227,ENG,P,L0290340,VO,S10002654,Y,A15579015,NULL,M0519948,D011656,MSH,PM,D011656,"Emphysemas, Centriacinar",0,N,256
C0221227,ENG,P,L0290340,VO,S10001565,Y,A15582957,NULL,M0519948,D011656,MSH,PM,D011656,"Centriacinar Emphysemas",0,N,NULL
C0221227,ENG,P,L0290340,VW,S10002649,Y,A15582958,NULL,M0519948,D011656,MSH,PM,D011656,"Emphysema, Centriacinar",0,N,256
C0221227,ENG,S,L0290341,VO,S10001567,Y,A15584954,NULL,M0519948,D011656,MSH,PM,D011656,"Centrilobular Emphysemas",0,N,NULL
C0221227,ENG,S,L0290341,VO,S10002655,Y,A15584955,NULL,M0519948,D011656,MSH,PM,D011656,"Emphysemas, Centrilobular",0,N,256
C0221227,ENG,S,L0290341,VCW,S11883289,Y,A18615956,0000068681,0000021350,NULL,CHV,SY,0000021350,"emphysema centrilobular",0,N,NULL
C0221227,ENG,S,L0290341,VC,S11865566,Y,A18653121,0000068680,0000021350,NULL,CHV,PT,0000021350,"centrilobular emphysema",0,N,256
C0221227,ENG,P,L0290340,PF,S10001566,Y,A26612308,NULL,M0519948,D011656,MSH,PEP,D011656,"Centriacinar Emphysema",0,N,256
C0221227,ENG,S,L0290341,PF,S10001568,Y,A26679741,NULL,M0519948,D011656,MSH,ET,D011656,"Centrilobular Emphysema",0,N,NULL
C0221227,ENG,P,L0290340,VCW,S0370151,Y,A8352399,NULL,NULL,492.8,MTHICD9,ET,492.8,"Emphysema, centriacinar",0,N,256
C0221227,ENG,S,L0290341,VCW,S0370152,Y,A8352400,NULL,NULL,492.8,MTHICD9,ET,492.8,"Emphysema, centrilobular",0,N,256
C0221227,ENG,S,L1707637,PF,S1926808,Y,A8372710,NULL,NULL,492.8,MTHICD9,ET,492.8,"Lung or pulmonary emphysema, centriacinar",0,N,NULL
C0221227,ENG,S,L1707639,PF,S1926810,Y,A8372711,NULL,NULL,492.8,MTHICD9,ET,492.8,"Lung or pulmonary emphysema, centrilobular",0,N,NULL
C0264393,ENG,S,L0390992,VO,S10006105,Y,A15577036,NULL,M0519949,D011656,MSH,PM,D011656,"Panlobular Emphysemas",0,N,256
C0264393,ENG,P,L0390991,VO,S10006097,Y,A15579013,NULL,M0519949,D011656,MSH,PM,D011656,"Panacinar Emphysemas",0,N,256
C0264393,ENG,S,L0390992,VO,S10002658,Y,A15580939,NULL,M0519949,D011656,MSH,PM,D011656,"Emphysemas, Panlobular",0,N,NULL
C0264393,ENG,P,L0390991,VW,S10002652,Y,A15582956,NULL,M0519949,D011656,MSH,PM,D011656,"Emphysema, Panacinar",0,N,NULL
C0264393,ENG,P,L0390991,VO,S10002657,Y,A15588869,NULL,M0519949,D011656,MSH,PM,D011656,"Emphysemas, Panacinar",0,N,NULL
C0264393,ENG,S,L0390992,VW,S10002653,Y,A15590863,NULL,M0519949,D011656,MSH,PM,D011656,"Emphysema, Panlobular",0,N,NULL
C0264393,ENG,P,L0390991,VCW,S8247319,Y,A18598876,0000081027,0000025726,NULL,CHV,SY,0000025726,"emphysema panacinar",0,N,NULL
C0264393,ENG,S,L0390992,VC,S11923495,Y,A18617494,0000081029,0000025726,NULL,CHV,SY,0000025726,"panlobular emphysema",0,N,256
C0264393,ENG,P,L0390991,VC,S9140034,Y,A18636108,0000081028,0000025726,NULL,CHV,PT,0000025726,"panacinar emphysema",0,N,256
C0264393,ENG,S,L0390992,PF,S10012838,Y,A26617729,NULL,M0519949,D011656,MSH,ET,D011656,"Panlobular Emphysema",0,N,256
C0264393,ENG,P,L0390991,PF,S10012837,Y,A26671563,NULL,M0519949,D011656,MSH,PEP,D011656,"Panacinar Emphysema",0,N,256
C0264393,ENG,P,L0390991,VCW,S0483488,Y,A8354521,NULL,NULL,492.8,MTHICD9,ET,492.8,"Emphysema, panacinar",0,N,256
C0264393,ENG,S,L0390992,VCW,S0483489,Y,A8354522,NULL,NULL,492.8,MTHICD9,ET,492.8,"Emphysema, panlobular",0,N,256
C0264393,ENG,S,L0390997,PF,S0483492,Y,A8354523,NULL,NULL,492.8,MTHICD9,ET,492.8,"Emphysema, vesicular",0,N,256
C0264393,ENG,S,L1709155,PF,S1929059,Y,A8374892,NULL,NULL,492.8,MTHICD9,ET,492.8,"Lung or pulmonary emphysema, panacinar",0,N,NULL
C0264393,ENG,S,L1709156,PF,S1929060,Y,A8374893,NULL,NULL,492.8,MTHICD9,ET,492.8,"Lung or pulmonary emphysema, panlobular",0,N,NULL
C0264393,ENG,S,L1709159,PF,S1929063,Y,A8374896,NULL,NULL,492.8,MTHICD9,ET,492.8,"Lung or pulmonary emphysema, vesicular",0,N,NULL
C0002390,ENG,P,L0002390,VO,S0012288,Y,A0021680,NULL,M0000840,D000542,MSH,PM,D000542,"Allergic Alveolitides, Extrinsic",0,N,NULL
C0002390,ENG,P,L0002390,VO,S0012841,Y,A0022330,NULL,M0000840,D000542,MSH,PM,D000542,"Alveolitides, Extrinsic Allergic",0,N,NULL
C0002390,ENG,P,L0002390,VCW,S0012843,Y,A0022332,NULL,M0000840,D000542,MSH,MH,D000542,"Alveolitis, Extrinsic Allergic",0,N,256
C0002390,ENG,P,L0002390,VO,S0039970,Y,A0057424,NULL,M0000840,D000542,MSH,PM,D000542,"Extrinsic Allergic Alveolitides",0,N,256
C0002390,ENG,S,L0020520,VO,S0050487,Y,A0070931,NULL,M0000840,D000542,MSH,PM,D000542,"Hypersensitivity Pneumonitides",0,N,NULL
C0002390,ENG,S,L0020520,VW,S0050488,N,A0070932,NULL,NULL,NULL,COSTAR,PT,NOCODE,"Hypersensitivity Pneumonitis",0,N,256
C0002390,ENG,S,L0020520,VO,S0074561,Y,A0102712,NULL,M0000840,D000542,MSH,PM,D000542,"Pneumonitides, Hypersensitivity",0,N,256
C0002390,ENG,S,L0002094,VC,S0226117,Y,A0247993,NULL,NULL,NULL,CST,GT,"FIBRO LUNG","ALVEOLITIS ALLERGIC",0,N,NULL
C0002390,ENG,P,L0002390,VCW,S0352602,Y,A0385999,NULL,NULL,NULL,DXP,SY,NOCODE,"ALVEOLITIS, EXTRINSIC ALLERGIC",0,N,256
C0002390,ENG,P,L0002390,VC,S0371156,N,A0411688,NULL,M0000840,D000542,MSH,PM,D000542,"Extrinsic Allergic Alveolitis",0,N,256
C0002390,ENG,S,L0020520,VCW,S0376944,Y,A0419468,NULL,NULL,NULL,DXP,SY,NOCODE,"HYPERSENSITIVITY PNEUMONITIS",0,N,NULL
C0002390,ENG,S,L0279329,PF,S0393884,Y,A0443394,NULL,NULL,NULL,DXP,SY,NOCODE,"PNEUMONITIS, ALLERGIC INTERSTITIAL",0,N,256
C0002390,ENG,S,L0020520,VC,S0393886,Y,A0443396,NULL,NULL,NULL,DXP,SY,NOCODE,"PNEUMONITIS, HYPERSENSITIVITY",0,N,256
C0002390,ENG,S,L0002101,VC,S0414538,Y,A0473149,NULL,NULL,2596-6673,CSP,PT,2596-6673,"allergic pneumonitis",0,N,256
C0002390,ENG,S,L0002094,VCW,S0469760,Y,A0533865,NULL,NULL,NULL,COSTAR,PT,NOCODE,"Allergic Alveolitis",0,N,256
C0002390,ENG,S,L0020520,VCW,S1230787,N,A1195767,NULL,NULL,2596-6673,CSP,ET,2596-6673,"hypersensitivity pneumonitis",0,N,256
C0002390,ENG,P,L0002390,VC,S1343528,Y,A1302912,NULL,NULL,2596-6673,CSP,ET,2596-6673,"extrinsic allergic alveolitis",0,N,256
C0002390,ENG,S,L0279306,PF,S11068848,Y,A16987953,NULL,NULL,495.9,ICD9CM,AB,495.9,"Allerg alveol/pneum NOS",0,Y,NULL
C0002390,ENG,S,L0020520,PF,S0074563,N,A17946721,NULL,N0000000362,NULL,NDFRT,SY,N0000000362,"Pneumonitis, Hypersensitivity",0,N,256
C0002390,ENG,P,L0002390,VCW,S0012843,N,A17970780,NULL,N0000000362,NULL,NDFRT,PT,N0000000362,"Alveolitis, Extrinsic Allergic",0,N,256
C0002390,ENG,S,L0020520,VW,S0050488,N,A17970781,NULL,N0000000362,NULL,NDFRT,SY,N0000000362,"Hypersensitivity Pneumonitis",0,N,256
C0002390,ENG,P,L0002390,VCW,S0012289,N,A17994803,NULL,N0000000362,NULL,NDFRT,SY,N0000000362,"Allergic Alveolitis, Extrinsic",0,N,NULL
C0002390,ENG,S,L7661848,PF,S8860461,Y,A17994804,NULL,N0000000362,NULL,NDFRT,FN,N0000000362,"Alveolitis, Extrinsic Allergic [Disease/Finding]",0,N,NULL
C0002390,ENG,S,L0002101,VC,S0414538,N,A18552700,0000001593,0000000963,NULL,CHV,SY,0000000963,"allergic pneumonitis",0,N,256
C0002390,ENG,S,L0397340,PF,S11899771,Y,A18571101,0000001596,0000000963,NULL,CHV,SY,0000000963,"hypersensitivity pneumonia",0,N,256
C0002390,ENG,P,L0002390,VC,S1343528,N,A18589782,0000001595,0000000963,NULL,CHV,SY,0000000963,"extrinsic allergic alveolitis",0,N,256
C0002390,ENG,S,L0002094,VC,S11848015,Y,A18608391,0000001594,0000000963,NULL,CHV,SY,0000000963,"alveolitis allergic",0,N,NULL
C0002390,ENG,S,L0002094,VCW,S1204813,Y,A18626952,0000001591,0000000963,NULL,CHV,SY,0000000963,"allergic alveolitis",0,N,256
C0002390,ENG,S,L0020520,VCW,S1230787,Y,A18664099,0000001597,0000000963,NULL,CHV,PT,0000000963,"hypersensitivity pneumonitis",0,N,256
C0002390,ENG,S,L0020520,VCW,S0378585,N,A23867627,NULL,sh89001803,NULL,LCH_NW,PT,sh89001803,"Hypersensitivity pneumonitis",0,N,256
C0002390,ENG,S,L0020520,VCW,S0378585,Y,A24669179,NULL,NULL,HP:0006516,HPO,PT,HP:0006516,"Hypersensitivity pneumonitis",0,N,256
C0002390,ENG,P,L0002390,VCW,S0012289,Y,A26600537,NULL,M0000840,D000542,MSH,ET,D000542,"Allergic Alveolitis, Extrinsic",0,N,NULL
C0002390,ENG,S,L0020520,PF,S0074563,Y,A26619503,NULL,M0000840,D000542,MSH,ET,D000542,"Pneumonitis, Hypersensitivity",0,N,256
C0002390,ENG,S,L0020520,VW,S0050488,Y,A26673322,NULL,M0000840,D000542,MSH,ET,D000542,"Hypersensitivity Pneumonitis",0,N,256
C0002390,ENG,P,L0002390,PF,S0003918,Y,A7191795,NULL,NULL,NULL,MTH,PN,NOCODE,"Extrinsic allergic alveolitis",0,N,256
C0002390,ENG,S,L0020520,VW,S0050488,N,A7571192,NULL,C34369,NULL,NCI,SY,C34369,"Hypersensitivity Pneumonitis",0,N,256
C0002390,ENG,P,L0002390,VC,S0371156,Y,A7576578,NULL,C34369,NULL,NCI,PT,C34369,"Extrinsic Allergic Alveolitis",0,N,256
C0002390,ENG,S,L0002101,PF,S4156143,Y,A7604651,NULL,C34369,NULL,NCI,SY,C34369,"Allergic Pneumonitis",0,N,256
C0002390,ENG,P,L0002390,PF,S0003918,N,A8339974,NULL,NULL,495,ICD9CM,HT,495,"Extrinsic allergic alveolitis",0,N,256
C0002390,ENG,S,L0041758,PF,S0218333,Y,A8341366,NULL,NULL,495.9,ICD9CM,PT,495.9,"Unspecified allergic alveolitis and pneumonitis",0,N,NULL
C0002390,ENG,S,L0002094,PF,S0219440,Y,A8342128,NULL,NULL,495.9,MTHICD9,ET,495.9,"Alveolitis, allergic",0,N,256
C0002390,ENG,S,L0020520,VCW,S0378585,N,A8352538,NULL,NULL,495.9,MTHICD9,ET,495.9,"Hypersensitivity pneumonitis",0,N,256
C0002390,ENG,P,L0002390,VW,S1922360,Y,A8368367,NULL,NULL,495.9,MTHICD9,ET,495.9,"Extrinsic alveolitis, allergic",0,N,256
C0699949,ENG,P,L1030853,VO,S1243889,Y,A1207660,NULL,NULL,NULL,CST,HT,PULMAIRWAY,"AIRWAYS DISEASE",0,N,256
C0699949,ENG,P,L1030853,PF,S11846824,Y,A18623087,0000125407,0000044606,NULL,CHV,PT,0000044606,"airway disease",0,N,256
C0699949,ENG,P,L1030853,VO,S11846823,Y,A18660357,0000125408,0000044606,NULL,CHV,SY,0000044606,"airway diseases",0,N,256
C0699949,ENG,P,L1030853,VO,S11846848,Y,A18660358,0000125409,0000044606,NULL,CHV,SY,0000044606,"airways disease",0,N,256
C0302378,ENG,S,L6715344,PF,S11070460,Y,A16978472,NULL,NULL,496,ICD9CM,AB,496,"Chr airway obstruct NEC",0,Y,NULL
C0302378,ENG,P,L11857107,PF,S14730395,Y,A24329155,NULL,NULL,NULL,MTH,PN,NOCODE,"Chronic airway obstruction, NEC in ICD9CM_2014",0,N,NULL
C0302378,ENG,S,L0498180,PF,S0617739,Y,A8358555,NULL,NULL,496,ICD9CM,PT,496,"Chronic airway obstruction, not elsewhere classified",0,N,NULL
C0155880,ENG,P,L0182748,PF,S0247331,Y,A12059994,NULL,NULL,NULL,MTH,PN,NOCODE,"Intrinsic asthma",0,N,256
C0155880,ENG,P,L0182748,VCW,S8756427,Y,A18577482,0000058313,0000017539,NULL,CHV,SY,0000017539,"asthma intrinsic",0,N,NULL
C0155880,ENG,S,L6193271,VW,S11918989,Y,A18577483,0000058316,0000017539,NULL,CHV,SY,0000017539,"nonallergic asthma",0,N,256
C0155880,ENG,P,L0182748,VC,S0420779,Y,A18614741,0000058315,0000017539,NULL,CHV,PT,0000017539,"intrinsic asthma",0,N,256
C0155880,ENG,S,L6193271,PF,S11852847,Y,A18633297,0000058314,0000017539,NULL,CHV,SY,0000017539,"asthma nonallergic",0,N,NULL
C0155880,ENG,P,L0182748,PF,S0247331,N,A8345589,NULL,NULL,493.1,ICD9CM,HT,493.1,"Intrinsic asthma",0,N,256
C3714497,ENG,P,L1217723,PF,S7558295,N,A12010717,NULL,NULL,MTHU003536,OMIM,PTCS,MTHU003536,"Reactive airway disease",0,N,256
C3714497,ENG,P,L1217723,VCW,S11846838,Y,A18581098,0000087352,0000028010,NULL,CHV,SY,0000028010,"airway reactive disease",0,N,256
C3714497,ENG,S,L0278940,VCW,S11878156,Y,A18599694,0000087353,0000028010,NULL,CHV,SY,0000028010,"disease hyperactive airway",0,N,256
C3714497,ENG,S,L0278940,VC,S11899567,Y,A18599695,0000087354,0000028010,NULL,CHV,SY,0000028010,"hyperactive airway disease",0,N,256
C3714497,ENG,P,L1217723,VO,S11846822,Y,A18655487,0000087351,0000028010,NULL,CHV,SY,0000028010,"airway diseases reactive",0,N,NULL
C3714497,ENG,P,L1217723,VC,S1458855,Y,A18673993,0000087355,0000028010,NULL,CHV,PT,0000028010,"reactive airway disease",0,N,256
C3714497,ENG,P,L1217723,VCW,S11846820,Y,A18692446,0000087350,0000028010,NULL,CHV,SY,0000028010,"airway disease reactive",0,N,NULL
C3714497,ENG,P,L1217723,VO,S1908827,Y,A18692447,0000087356,0000028010,NULL,CHV,SY,0000028010,"reactive airways disease",0,N,256
C3714497,ENG,S,L0278940,PF,S14457995,Y,A23913353,NULL,C113673,NULL,NCI,SY,C113673,"Hyperactive Airway Disease",0,N,256
C3714497,ENG,P,L1217723,VC,S14475037,Y,A23915139,NULL,C113673,NULL,NCI,PT,C113673,"Reactive Airway Disease",0,N,256
C3714497,ENG,P,L1217723,PF,S7558295,Y,A24328047,NULL,NULL,NULL,MTH,PN,NOCODE,"Reactive airway disease",0,N,256
C3714497,ENG,P,L1217723,PF,S7558295,N,A24673141,NULL,NULL,HP:0002099,HPO,ET,HP:0002099,"Reactive airway disease",0,N,256
C3714497,ENG,S,L12973499,PF,S15905280,Y,A25767445,NULL,C113673,NULL,NCI_NICHD,PT,C113673,"Reactive Airway Disease (AQ)",0,N,NULL
C3714496,ENG,S,L0396180,VO,S11896494,Y,A18598881,0000081075,0000025740,NULL,CHV,SY,0000025740,heave,0,N,256
C3714496,ENG,S,L0396180,PF,S11896493,Y,A18598882,0000081076,0000025740,NULL,CHV,PT,0000025740,heaves,0,N,256
C3714496,ENG,P,L0381874,PF,S0476496,Y,A24004786,NULL,NULL,NULL,MTH,PN,NOCODE,"Chronic obstructive pulmonary disease of horses",0,N,256
C0155626,ENG,S,L0159766,PF,S0223803,Y,A0245912,NULL,NULL,NULL,DXP,DI,U001240,"MYOCARDIUM, INFARCTION, ACUTE",0,N,NULL
C0155626,ENG,P,L0182490,PF,S0247070,N,A0275904,NULL,NULL,NULL,CCS,MD,7.2.3,"Acute myocardial infarction",0,N,256
C0155626,ENG,P,L0182490,PF,S0247070,N,A0275905,NULL,NULL,NULL,CCS,SD,100,"Acute myocardial infarction",0,N,256
C0155626,ENG,P,L0182490,PF,S0247070,N,A0275909,NULL,NULL,NULL,ICPC,PT,K75,"Acute myocardial infarction",0,N,256
C0155626,ENG,P,L0182490,PF,S0247070,Y,A0275912,NULL,NULL,NULL,MTH,PN,NOCODE,"Acute myocardial infarction",0,N,256
C0155626,ENG,S,L0277982,VCW,S0385884,Y,A0432472,NULL,NULL,NULL,DXP,SY,NOCODE,"MI, ACUTE",0,N,NULL
C0155626,ENG,P,L0182490,VCW,S0939506,Y,A0995236,NULL,NULL,NULL,QMR,PT,R0121690,"MYOCARDIAL INFARCTION ACUTE",0,N,NULL
C0155626,FIN,P,L1227152,PF,S1469098,Y,A1419748,NULL,NULL,NULL,ICPCFIN,PT,K75,"AKILLINEN SYDANINFARKTI",0,N,NULL
C0155626,SWE,P,L1227177,PF,S1469123,Y,A1419773,NULL,NULL,NULL,ICPCSWE,PT,K75,"AKUT HJARTINFARKT",0,N,NULL
C0155626,NOR,P,L1227187,PF,S1469133,Y,A1419783,NULL,NULL,NULL,ICPCNOR,PT,K75,"AKUTT HJERTEINFARKT - i21 - i22 - i23 - i24",0,N,NULL
C0155626,DUT,P,L1229589,PF,S1471535,Y,A1422176,NULL,NULL,NULL,ICPCDUT,PT,K75,"Acuut myocard infarct",0,N,NULL
C0155626,DAN,P,L1230322,PF,S1472268,Y,A1422872,NULL,NULL,NULL,ICPCDAN,PT,K75,"Akut hjerteinfakt",0,N,NULL
C0155626,POR,P,L1250279,PF,S1492225,Y,A1442525,NULL,NULL,NULL,ICPCPOR,PT,K75,"Enfarte agudo do miocardio",0,N,NULL
C0155626,FRE,P,L1263929,PF,S1505875,Y,A1456051,NULL,NULL,NULL,ICPCFRE,PT,K75,"Infarctus myocardique aigu",0,N,NULL
C0155626,SPA,P,L1263933,PF,S1505879,Y,A1456055,NULL,NULL,NULL,ICPCSPA,PT,K75,"Infarto agudo de miocardio",0,N,NULL
C0155626,ITA,P,L1263936,PF,S1505882,Y,A1456060,NULL,NULL,NULL,ICPCITA,PT,K75,"Infarto miocardico acuto",0,N,NULL
C0155626,HUN,P,L1313254,PF,S1555200,Y,A1504292,NULL,NULL,NULL,ICPCHUN,PT,K75,"acut myocardialis infarctus",0,N,NULL
C0155626,GER,P,L1313276,PF,S1555222,Y,A1504314,NULL,NULL,NULL,ICPCGER,PT,K75,"akuter Myokardinfarkt",0,N,NULL
C0155626,ENG,S,L6702761,PF,S11067751,Y,A16971302,NULL,NULL,410.90,ICD9CM,AB,410.90,"AMI NOS, unspecified",0,Y,NULL
C0155626,BAQ,P,L1530694,PF,S1826603,Y,A1777444,NULL,NULL,NULL,ICPCBAQ,PT,K75,"MIOKARDIOKO INFARKTU ZORROTZA",0,N,NULL
C0155626,ENG,S,L0277982,VC,S1458649,Y,A18559049,0000058196,0000017503,NULL,CHV,SY,0000017503,"acute mi",0,N,256
C0155626,ENG,P,L0182490,VC,S1458650,Y,A18559050,0000058197,0000017503,NULL,CHV,SY,0000017503,"acute myocardial infarction",0,N,256
C0155626,ENG,S,L1217656,PF,S1864032,Y,A18577467,0000058199,0000017503,NULL,CHV,SY,0000017503,AMI,0,N,NULL
C0155626,ENG,S,L0492958,PF,S11845302,Y,A18596075,0000058198,0000017503,NULL,CHV,PT,0000017503,"acute myocardial infarction (MI)",0,N,NULL
C0155626,ENG,S,L0182527,PF,S13467364,Y,A20879346,NULL,NULL,410.90,ICD9CM,PT,410.90,"Acute myocardial infarction of unspecified site, episode of care unspecified",0,N,NULL
C0155626,ENG,S,L0277982,PF,S14557605,Y,A24101018,NULL,LA7412-5,NULL,LNC,LA,LA7412-5,"Acute MI",0,N,256
C0155626,ENG,P,L0182490,PF,S0247070,N,A26483553,NULL,NULL,NULL,CCS_10,SD,100,"Acute myocardial infarction",0,N,256
C0155626,ENG,P,L0182490,VC,S4145882,Y,A7593880,NULL,C35204,NULL,NCI,PT,C35204,"Acute Myocardial Infarction",0,N,256
C0155626,ENG,P,L0182490,PF,S0247070,N,A8345341,NULL,NULL,410,ICD9CM,HT,410,"Acute myocardial infarction",0,N,256
C0155626,ENG,P,L0182490,VO,S0585319,Y,A8357830,NULL,NULL,410.9,MTHICD9,ET,410.9,"Acute myocardial infarction NOS",0,N,256
C0155626,ENG,S,L0492965,PF,S0585320,Y,A8357831,NULL,NULL,410.9,ICD9CM,HT,410.9,"Acute myocardial infarction, unspecified site",0,N,256
C0010054,ENG,S,L0004157,PF,S0006031,Y,A0014929,NULL,NULL,NULL,COSTAR,PT,084,"ATHEROSCLEROTIC CORONARY VASCULAR DISEASE",0,N,256
C0010054,ENG,P,L0010054,VO,S0015850,Y,A0026461,NULL,M0005188,D003324,MSH,PM,D003324,"Arterioscleroses, Coronary",0,N,NULL
C0010054,ENG,P,L0010054,VO,S0028270,Y,A0042900,NULL,M0005188,D003324,MSH,PM,D003324,"Coronary Arterioscleroses",0,N,256
C0010054,ENG,P,L0010054,PF,S0028271,Y,A0042902,NULL,NULL,NULL,MTH,PN,NOCODE,"Coronary Arteriosclerosis",0,N,256
C0010054,ENG,S,L0283535,PF,S0353359,N,A0386944,NULL,NULL,NULL,DXP,SY,NOCODE,ASHD,0,N,256
