CUI,LAT,TS,LUI,STT,SUI,ISPREF,AUI,SAUI,SCUI,SDUI,SAB,TTY,CODE,STR,SRL,SUPPRESS,CVF
C0038363,ENG,S,L0006862,VC,S1344727,N,A1304285,NULL,NULL,2139-2521,CSP,ET,2139-2521,"canker sore",0,N,256
C0038363,ENG,S,L0041584,VO,S8003890,Y,A13293017,NULL,NULL,MTHU020588,OMIM,PTCS,MTHU020588,"Aphthous ulcers",0,N,256
C0038363,ENG,S,L0029149,PF,S0218394,N,A16980924,NULL,NULL,528.2,ICD9CM,AB,528.2,"Oral aphthae",0,Y,256
C0038363,ENG,S,L0006862,PF,S0021878,N,A17944926,NULL,N0000002833,NULL,NDFRT,SY,N0000002833,"Canker Sore",0,N,256
C0038363,ENG,P,L0038363,VW,S0088475,N,A17993042,NULL,N0000002833,NULL,NDFRT,PT,N0000002833,"Stomatitis, Aphthous",0,N,256
C0038363,ENG,S,L7679225,PF,S8860426,Y,A18016800,NULL,N0000002833,NULL,NDFRT,FN,N0000002833,"Stomatitis, Aphthous [Disease/Finding]",0,N,NULL
C0038363,ENG,S,L0041584,PF,S0096514,N,A18040849,NULL,N0000002833,NULL,NDFRT,SY,N0000002833,"Ulcer, Aphthous",0,N,256
C0038363,ENG,S,L0003568,PF,S0015268,N,A18064933,NULL,N0000002833,NULL,NDFRT,SY,N0000002833,Aphthae,0,N,256
C0038363,ENG,S,L0003568,VC,S11851057,Y,A18575526,0000041470,0000011747,NULL,CHV,SY,0000011747,aphthae,0,N,256
C0038363,ENG,S,L0006862,VC,S1344727,N,A18603619,0000117716,0000040757,NULL,CHV,SY,0000040757,"canker sore",0,N,256
C0038363,ENG,S,L0003568,VO,S1208185,Y,A18612849,0000041469,0000011747,NULL,CHV,SY,0000011747,aphtha,0,N,256
C0038363,ENG,S,L0281851,PF,S11851060,Y,A18612850,0000041472,0000011747,NULL,CHV,SY,0000011747,"aphthous oral ulcers",0,N,256
C0038363,ENG,S,L0041584,VCW,S1208187,N,A18631322,0000041474,0000011747,NULL,CHV,SY,0000011747,"aphthous ulcer",0,N,256
C0038363,ENG,P,L0038363,VC,S0415010,N,A18649980,0000041473,0000011747,NULL,CHV,SY,0000011747,"aphthous stomatitis",0,N,256
C0038363,ENG,S,L0041590,PF,S11851063,Y,A18649981,0000041476,0000011747,NULL,CHV,SY,0000011747,"aphthous ulcerations",0,N,256
C0038363,ENG,S,L0041584,VO,S11851065,N,A18649982,0000041477,0000011747,NULL,CHV,SY,0000011747,"aphthous ulcers",0,N,256
C0038363,ENG,S,L0006862,VO,S11862966,Y,A18649983,0000041480,0000011747,NULL,CHV,SY,0000011747,"canker sores",0,N,256
C0038363,ENG,S,L0281851,VW,S11921406,Y,A18649984,0000041484,0000011747,NULL,CHV,SY,0000011747,"oral aphthous ulcers",0,N,256
C0038363,ENG,S,L0041590,VO,S11851064,Y,A18668483,0000041475,0000011747,NULL,CHV,SY,0000011747,"aphthous ulceration",0,N,256
C0038363,ENG,S,L0006862,VC,S1344727,Y,A18668484,0000041478,0000011747,NULL,CHV,PT,0000011747,"canker sore",0,N,256
C0038363,ENG,S,L0006862,VO,S11862966,N,A18677909,0000117717,0000040757,NULL,CHV,SY,0000040757,"canker sores",0,N,256
C0038363,ENG,S,L0006862,VO,S11862967,Y,A18686924,0000041481,0000011747,NULL,CHV,SY,0000011747,"cankers sores",0,N,256
C0038363,ENG,S,L0029149,VC,S11921405,Y,A18686925,0000041482,0000011747,NULL,CHV,SY,0000011747,"oral aphthae",0,N,256
C0038363,ENG,S,L0281851,VO,S11921407,Y,A18686926,0000041483,0000011747,NULL,CHV,SY,0000011747,"oral aphthous ulcer",0,N,256
C0038363,ENG,S,L0288943,PF,S11921415,Y,A18686927,0000041485,0000011747,NULL,CHV,SY,0000011747,"oral canker sores",0,N,256
C0038363,ENG,S,L0041584,VO,S0015271,Y,A21142563,NULL,NULL,NULL,MEDLINEPLUS,ET,6053,"Aphthous Ulcers",0,N,NULL
C0038363,ENG,S,L0006862,VO,S0021879,Y,A21144110,NULL,NULL,NULL,MEDLINEPLUS,PT,6053,"Canker Sores",0,N,256
C0038363,ENG,S,L0041584,VO,S8003890,N,A21144501,NULL,NULL,NULL,MEDLINEPLUS,SY,6053,"Aphthous ulcers",0,N,256
C0038363,ENG,P,L0038363,VC,S0003012,Y,A24674371,NULL,NULL,HP:0011107,HPO,ET,HP:0011107,"Aphthous stomatitis",0,N,256
C0038363,ENG,S,L0041584,VO,S11851065,Y,A24676667,NULL,NULL,HP:0011107,HPO,ET,HP:0011107,"aphthous ulcers",0,N,256
C0038363,ENG,S,L0006862,VC,S0362087,Y,A24683446,NULL,NULL,HP:0011107,HPO,ET,HP:0011107,"Canker sore",0,N,256
C0038363,ENG,S,L0006862,PF,S0021878,N,A25762331,NULL,C62546,NULL,NCI_NICHD,SY,C62546,"Canker Sore",0,N,256
C0038363,ENG,S,L0041584,VW,S0015270,Y,A25766248,NULL,C62546,NULL,NCI_NICHD,PT,C62546,"Aphthous Ulcer",0,N,256
C0038363,ENG,P,L0038363,PF,S0356306,N,A25771989,NULL,C62546,NULL,NCI_NICHD,SY,C62546,"Aphthous Stomatitis",0,N,256
C0038363,ENG,S,L0006862,PF,S0021878,Y,A26609753,NULL,M0020551,D013281,MSH,ET,D013281,"Canker Sore",0,N,256
C0038363,ENG,S,L0003568,PF,S0015268,Y,A26634301,NULL,M0020551,D013281,MSH,ET,D013281,Aphthae,0,N,256
C0038363,ENG,S,L0041584,PF,S0096514,Y,A26647518,NULL,M0020551,D013281,MSH,ET,D013281,"Ulcer, Aphthous",0,N,256
C0038363,ENG,P,L0038363,VC,S0003012,N,A8339820,NULL,NULL,528.2,MTHICD9,ET,528.2,"Aphthous stomatitis",0,N,256
C0038363,ENG,S,L0029149,PF,S0218394,Y,A8341426,NULL,NULL,528.2,ICD9CM,PT,528.2,"Oral aphthae",0,N,256
C0038363,ENG,S,L0006862,VC,S0362087,N,A8352252,NULL,NULL,528.2,MTHICD9,ET,528.2,"Canker sore",0,N,256
C0038367,ENG,P,L0038367,VO,S0088471,Y,A0119804,NULL,M0009247,D005892,MSH,PM,D005892,"Stomatitides, Ulcerative",0,N,NULL
C0038367,ENG,P,L0038367,VO,S0096529,Y,A0129981,NULL,M0009247,D005892,MSH,PM,D005892,"Ulcerative Stomatitides",0,N,256
C0038367,ENG,P,L0038367,VCW,S0402748,Y,A0456009,NULL,NULL,NULL,CST,GT,"STOMATITIS ULCER","STOMATITIS ULCERATIVE",0,N,NULL
C0038367,ENG,P,L0038367,VCW,S0402750,Y,A0456012,NULL,NULL,NULL,DXP,FI,U003817,"STOMATITIS, ULCERATIVE",0,N,256
C0038367,ENG,P,L0038367,VC,S0410943,Y,A0468157,NULL,NULL,NULL,CST,PT,"STOMATITIS ULCER","ULCERATIVE STOMATITIS",0,N,256
C0038367,ENG,P,L0038367,VC,S0411376,N,A0468667,NULL,M0009247,D005892,MSH,PM,D005892,"Ulcerative Stomatitis",0,N,256
C0038367,ENG,P,L0038367,PF,S0003145,N,A11987263,NULL,NULL,MTHU007446,OMIM,PTCS,MTHU007446,"Ulcerative stomatitis",0,N,256
C0038367,ENG,P,L0038367,VC,S0529948,Y,A18631324,0000041494,0000011749,NULL,CHV,PT,0000011749,"ulcerative stomatitis",0,N,256
C0038367,ENG,P,L0038367,PF,S0003145,Y,A6995612,NULL,NULL,NULL,MTH,PN,NOCODE,"Ulcerative stomatitis",0,N,256
C0038367,ENG,P,L0038367,VC,S0411376,Y,A7577331,NULL,C35039,NULL,NCI,PT,C35039,"Ulcerative Stomatitis",0,N,256
C0038367,ENG,P,L0038367,VCW,S0088479,Y,A7763447,NULL,M0009247,D005892,MSH,PEP,D005892,"Stomatitis, Ulcerative",0,N,NULL
C0040409,ENG,P,L0040409,VW,S0034262,Y,A0050129,NULL,M0021657,D014060,MSH,PM,D014060,"Diseases, Tongue",0,N,NULL
C0040409,ENG,P,L0040409,VO,S0094141,Y,A0126774,NULL,M0021657,D014060,MSH,PM,D014060,"Tongue Disease",0,N,NULL
C0040409,ENG,P,L0040409,PF,S0094142,N,A0126775,NULL,M0021657,D014060,MSH,MH,D014060,"Tongue Diseases",0,N,256
C0040409,ENG,S,L0161836,VO,S0226051,Y,A0247897,NULL,NULL,NULL,CST,PT,"TONGUE DIS","TONGUE DISORDER",0,N,256
C0040409,ENG,S,L0161836,VO,S0365985,Y,A0404812,NULL,NULL,NULL,CST,GT,"TONGUE DIS","DISORDER TONGUE",0,N,256
C0040409,ENG,P,L0040409,VO,S0367697,Y,A0406989,NULL,M0021657,D014060,MSH,PM,D014060,"Disease, Tongue",0,N,256
C0040409,ENG,S,L6333155,PF,S7245110,Y,A12076584,NULL,M0021657,D014060,MSH,DEV,D014060,"TONGUE DIS",0,Y,NULL
C0040409,ENG,S,L0161836,VO,S1431750,N,A1391408,NULL,NULL,NULL,AOD,DE,0000005477,"tongue disorder",0,N,256
C0040409,ENG,P,L0040409,PF,S0094142,Y,A14196256,NULL,NULL,NULL,MTH,PN,NOCODE,"Tongue Diseases",0,N,256
C0040409,ENG,S,L0161836,VO,S1636156,Y,A16980927,NULL,NULL,529.9,ICD9CM,AB,529.9,"Tongue disorder NOS",0,Y,256
C0040409,ENG,P,L0040409,PF,S0094142,N,A17970882,NULL,N0000002964,NULL,NDFRT,PT,N0000002964,"Tongue Diseases",0,N,256
C0040409,ENG,S,L7653507,PF,S8862402,Y,A18066846,NULL,N0000002964,NULL,NDFRT,FN,N0000002964,"Tongue Diseases [Disease/Finding]",0,N,NULL
C0040409,ENG,P,L0040409,VO,S11878669,Y,A18557350,0000043793,0000012353,NULL,CHV,SY,0000012353,"diseases of the tongue",0,N,256
C0040409,ENG,P,L0040409,VO,S11946690,Y,A18557351,0000043797,0000012353,NULL,CHV,SY,0000012353,"tongue disease",0,N,256
C0040409,ENG,P,L0040409,VO,S11878437,Y,A18575763,0000043792,0000012353,NULL,CHV,SY,0000012353,"disease tongue",0,N,256
C0040409,ENG,P,L0040409,VO,S11878315,Y,A18613091,0000043791,0000012353,NULL,CHV,SY,0000012353,"disease of tongue",0,N,256
C0040409,ENG,S,L0161836,VO,S1431750,Y,A18650226,0000043799,0000012353,NULL,CHV,SY,0000012353,"tongue disorder",0,N,256
C0040409,ENG,P,L0040409,VCW,S11878747,Y,A18668737,0000043795,0000012353,NULL,CHV,SY,0000012353,"diseases tongue",0,N,256
C0040409,ENG,P,L0040409,VO,S11878672,Y,A18687183,0000043794,0000012353,NULL,CHV,SY,0000012353,"diseases of tongue",0,N,256
C0040409,ENG,S,L0161836,VCW,S11879330,Y,A18687184,0000043796,0000012353,NULL,CHV,SY,0000012353,"disorders tongue",0,N,256
C0040409,ENG,P,L0040409,VC,S11946689,Y,A18687185,0000043798,0000012353,NULL,CHV,PT,0000012353,"tongue diseases",0,N,256
C0040409,ENG,S,L3002735,PF,S11946691,Y,A18687186,0000043800,0000012353,NULL,CHV,SY,0000012353,"tongue disorder disease",0,N,256
C0040409,ENG,S,L0161836,PF,S5926545,Y,A21145591,NULL,NULL,NULL,MEDLINEPLUS,PT,5266,"Tongue Disorders",0,N,256
C0040409,ENG,P,L0040409,VO,S14443564,Y,A23870657,NULL,sh85135995,NULL,LCH_NW,PT,sh85135995,Tongue--Diseases,0,N,256
C0040409,ENG,S,L0041775,PF,S0218401,Y,A8341433,NULL,NULL,529.9,ICD9CM,PT,529.9,"Unspecified condition of the tongue",0,N,256
C0040434,ENG,P,L0040434,VW,S0033517,Y,A0049578,NULL,M0021673,D014075,MSH,PM,D014075,"Discoloration, Tooth",0,N,NULL
C0040434,ENG,P,L0040434,VO,S0033518,Y,A0049579,NULL,M0021673,D014075,MSH,PM,D014075,"Discolorations, Tooth",0,N,NULL
C0040434,ENG,P,L0040434,PF,S0094197,Y,A0126857,NULL,M0021673,D014075,MSH,MH,D014075,"Tooth Discoloration",0,N,256
C0040434,ENG,P,L0040434,VO,S0094198,Y,A0126858,NULL,M0021673,D014075,MSH,PM,D014075,"Tooth Discolorations",0,N,256
C0040434,ENG,P,L0040434,VCW,S0365917,Y,A0404741,NULL,NULL,NULL,CST,GT,"DISCOLOR TOOTH","DISCOLORATION TOOTH",0,N,256
C0040434,ENG,S,L0318111,VO,S0402656,Y,A0455887,NULL,NULL,NULL,CST,GT,"DISCOLOR TOOTH","STAIN TOOTH",0,N,256
C0040434,ENG,S,L0318111,VO,S0407872,Y,A0463792,NULL,NULL,NULL,CST,GT,"DISCOLOR TOOTH","TEETH STAINED",0,N,NULL
C0040434,ENG,P,L0040434,VC,S0408459,N,A0464558,NULL,NULL,NULL,CST,PT,"DISCOLOR TOOTH","TOOTH DISCOLORATION",0,N,256
C0040434,ENG,P,L0040434,VC,S0408459,N,A0464559,NULL,NULL,NULL,DXP,FI,U004092,"TOOTH DISCOLORATION",0,N,256
C0040434,ENG,P,L0040434,VC,S0408459,Y,A0464560,NULL,NULL,NULL,MTH,SY,NOCODE,"TOOTH DISCOLORATION",0,N,256
C0040434,ENG,P,L0040434,VO,S0408460,Y,A0464561,NULL,NULL,NULL,CST,GT,"DISCOLOR TOOTH","TOOTH DISCOLOURATION",0,N,256
C0040434,ENG,P,L0040434,VC,S1635267,Y,A11931816,NULL,NULL,MTHU013191,OMIM,PTCS,MTHU013191,"Tooth discoloration",0,N,256
C0040434,ENG,P,L0040434,PF,S0094197,N,A16763271,NULL,C80112,NULL,NCI,PT,C80112,"Tooth Discoloration",0,N,256
C0040434,ENG,P,L0040434,PF,S0094197,N,A17969293,NULL,N0000002972,NULL,NDFRT,PT,N0000002972,"Tooth Discoloration",0,N,256
C0040434,ENG,S,L7679504,PF,S8862417,Y,A17993359,NULL,N0000002972,NULL,NDFRT,FN,N0000002972,"Tooth Discoloration [Disease/Finding]",0,N,NULL
C0040434,ENG,P,L0040434,VC,S11946848,Y,A18557363,0000043899,0000012369,NULL,CHV,PT,0000012369,"tooth discoloration",0,N,256
C0040434,ENG,S,L0318111,VO,S11920773,Y,A18575772,0000043885,0000012369,NULL,CHV,SY,0000012369,"of teeth staining",0,N,256
C0040434,ENG,S,L0318111,VO,S11944599,Y,A18575773,0000043897,0000012369,NULL,CHV,SY,0000012369,"teeth staining",0,N,256
C0040434,ENG,S,L0561640,VO,S11946849,Y,A18575774,0000043898,0000012369,NULL,CHV,SY,0000012369,"tooth discolor",0,N,NULL
C0040434,ENG,S,L0318111,VO,S11940905,Y,A18594406,0000043888,0000012369,NULL,CHV,SY,0000012369,"stain tooth",0,N,256
C0040434,ENG,S,L0318111,VO,S11940919,Y,A18594407,0000043894,0000012369,NULL,CHV,SY,0000012369,"stains tooth",0,N,NULL
C0040434,ENG,S,L0318111,VO,S11940908,Y,A18613099,0000043890,0000012369,NULL,CHV,SY,0000012369,"stained tooth",0,N,256
C0040434,ENG,S,L0318111,VO,S11940903,Y,A18631581,0000043887,0000012369,NULL,CHV,SY,0000012369,"stain teeth",0,N,256
C0040434,ENG,S,L0318111,VO,S11940913,Y,A18631582,0000043891,0000012369,NULL,CHV,SY,0000012369,"staining teeth",0,N,256
C0040434,ENG,P,L0040434,VO,S11877915,Y,A18650246,0000043883,0000012369,NULL,CHV,SY,0000012369,"discoloration teeth",0,N,256
C0040434,ENG,P,L0040434,VO,S11920789,Y,A18650247,0000043886,0000012369,NULL,CHV,SY,0000012369,"of tooth discolouration",0,N,256
C0040434,ENG,S,L0318111,VO,S8650731,Y,A18650248,0000043896,0000012369,NULL,CHV,SY,0000012369,"teeth stain",0,N,256
C0040434,ENG,S,L0318111,VO,S11267852,Y,A18650249,0000043900,0000012369,NULL,CHV,SY,0000012369,"tooth stain",0,N,256
C0040434,ENG,S,L0318111,VO,S11946889,Y,A18650250,0000043901,0000012369,NULL,CHV,SY,0000012369,"tooth staining",0,N,256
C0040434,ENG,S,L0318111,VO,S11940907,Y,A18668742,0000043889,0000012369,NULL,CHV,SY,0000012369,"stained teeth",0,N,256
C0040434,ENG,S,L0318111,VO,S11940918,Y,A18668743,0000043893,0000012369,NULL,CHV,SY,0000012369,"stains teeth",0,N,NULL
C0040434,ENG,P,L0040434,VO,S8650471,Y,A18668744,0000043895,0000012369,NULL,CHV,SY,0000012369,"teeth discoloration",0,N,256
C0040434,ENG,S,L0561640,VO,S11877928,Y,A18687200,0000043884,0000012369,NULL,CHV,SY,0000012369,"discolored tooth",0,N,256
C0040434,ENG,S,L0318111,VO,S11940914,Y,A18687201,0000043892,0000012369,NULL,CHV,SY,0000012369,"staining tooth",0,N,256
C0040434,ENG,S,L0561640,PF,S13732511,Y,A21238338,NULL,NULL,MTHU037423,OMIM,PTCS,MTHU037423,"Discolored teeth",0,N,256
C0040434,ENG,P,L0040434,VO,S14443481,Y,A23865754,NULL,sh85133210,NULL,LCH_NW,PT,sh85133210,Teeth--Discoloration,0,N,256
C0040434,ENG,P,L0040434,VC,S1635267,N,A23898622,NULL,C80112,NULL,NCI_CTCAE,PT,E11052,"Tooth discoloration",0,N,256
C0040434,ENG,P,L0040434,PF,S0094197,N,A24363184,NULL,C80112,NULL,NCI_NICHD,PT,C80112,"Tooth Discoloration",0,N,256
C0040434,ENG,P,L0040434,VO,S1928528,Y,A8374371,NULL,NULL,521.7,MTHICD9,ET,521.7,"Discoloration of teeth NOS",0,N,256
C0040434,ENG,S,L0318111,PF,S1931271,Y,A8377014,NULL,NULL,521.7,MTHICD9,ET,521.7,"Staining of teeth NOS",0,N,256
C0040435,ENG,P,L0040435,VW,S0034263,Y,A0050130,NULL,M0021674,D014076,MSH,PM,D014076,"Diseases, Tooth",0,N,NULL
C0040435,ENG,P,L0040435,VO,S0094199,Y,A0126859,NULL,M0021674,D014076,MSH,PM,D014076,"Tooth Disease",0,N,NULL
C0040435,ENG,P,L0040435,PF,S0094200,N,A0126860,NULL,M0021674,D014076,MSH,MH,D014076,"Tooth Diseases",0,N,256
C0040435,ENG,P,L0040435,PF,S0094200,N,A0126861,NULL,NULL,NULL,MTH,PT,222,"Tooth Diseases",0,N,256
C0040435,ENG,S,L0161838,VO,S0226053,Y,A0247901,NULL,NULL,NULL,CST,PT,"TOOTH DIS","TOOTH DISORDER",0,N,256
C0040435,ENG,S,L0161838,VO,S0365986,Y,A0404813,NULL,NULL,NULL,CST,GT,"TOOTH DIS","DISORDER TOOTH",0,N,256
C0040435,ENG,P,L0040435,VO,S0367698,Y,A0406990,NULL,M0021674,D014076,MSH,PM,D014076,"Disease, Tooth",0,N,256
C0040435,ENG,P,L0040435,PF,S0094200,Y,A10924708,NULL,NULL,NULL,MTH,PN,NOCODE,"Tooth Diseases",0,N,256
C0040435,ENG,S,L6330462,PF,S7245115,Y,A12080294,NULL,M0021674,D014076,MSH,DEV,D014076,"TOOTH DIS",0,Y,NULL
C0040435,ENG,S,L7653509,PF,S8862418,Y,A17918524,NULL,N0000002973,NULL,NDFRT,FN,N0000002973,"Tooth Diseases [Disease/Finding]",0,N,NULL
C0040435,ENG,P,L0040435,PF,S0094200,N,A18038197,NULL,N0000002973,NULL,NDFRT,PT,N0000002973,"Tooth Diseases",0,N,256
C0040435,ENG,P,L0040435,VO,S11946851,Y,A18557364,0000043917,0000012370,NULL,CHV,SY,0000012370,"tooth disease",0,N,256
C0040435,ENG,S,L0161838,VO,S11946853,Y,A18557365,0000043919,0000012370,NULL,CHV,SY,0000012370,"tooth disorder",0,N,256
C0040435,ENG,P,L0040435,VO,S11878310,Y,A18594409,0000043908,0000012370,NULL,CHV,SY,0000012370,"disease of teeth",0,N,256
C0040435,ENG,P,L0040435,VC,S11946850,Y,A18594410,0000043918,0000012370,NULL,CHV,PT,0000012370,"tooth diseases",0,N,256
C0040435,ENG,S,L0161838,PF,S5926547,Y,A21144396,NULL,NULL,NULL,MEDLINEPLUS,PT,3069,"Tooth Disorders",0,N,256
C0040435,ENG,P,L0040435,VO,S14443482,Y,A23862454,NULL,sh85133211,NULL,LCH_NW,PT,sh85133211,Teeth--Diseases,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A0133438,NULL,NULL,NULL,ICPC,PT,D10,Vomiting,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A0133440,NULL,NULL,NULL,LCH,PT,U004996,Vomiting,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A0133442,NULL,M0022844,D014839,MSH,MH,D014839,Vomiting,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,Y,A0133443,NULL,NULL,NULL,MTH,PN,NOCODE,Vomiting,0,N,256
C0042963,ENG,S,L0013972,VC,S0368990,N,A0408703,NULL,NULL,NULL,CST,GT,VOMIT,EMESIS,0,N,256
C0042963,ENG,S,L0013972,VC,S0368990,Y,A0408704,NULL,NULL,NULL,DXP,SY,NOCODE,EMESIS,0,N,256
C0042963,ENG,P,L0042963,VC,S0412222,N,A0469865,NULL,NULL,NULL,COSTAR,PT,793,VOMITING,0,N,256
C0042963,ENG,P,L0042963,VC,S0412222,N,A0469866,NULL,NULL,NULL,CST,PT,VOMIT,VOMITING,0,N,256
C0042963,ENG,P,L0042963,VC,S0412222,Y,A0469867,NULL,NULL,NULL,DXP,FI,U004425,VOMITING,0,N,256
C0042963,ENG,S,L0013972,VC,S1224974,N,A1190182,NULL,NULL,NULL,AOD,NP,0000023368,emesis,0,N,256
C0042963,ENG,S,L0013972,VC,S1224974,N,A1190183,NULL,NULL,1248-4787,CSP,PT,1248-4787,emesis,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A11951393,NULL,NULL,MTHU000225,OMIM,PTCS,MTHU000225,Vomiting,0,N,256
C0042963,ENG,P,L0042963,VC,S1240767,N,A1204377,NULL,NULL,NULL,AOD,DE,0000005506,vomiting,0,N,256
C0042963,DUT,P,L1239092,PF,S1481038,Y,A1431443,NULL,NULL,NULL,ICPCDUT,PT,D10,Braken,0,N,NULL
C0042963,GER,P,L1251003,PF,S1492949,Y,A1443225,NULL,NULL,NULL,ICPCGER,PT,D10,Erbrechen,0,N,NULL
C0042963,FIN,P,L1281131,PF,S1523077,Y,A1472910,NULL,NULL,NULL,ICPCFIN,PT,D10,OKSENTELU,0,N,NULL
C0042963,NOR,P,L1281245,PF,S1523191,Y,A1473024,NULL,NULL,NULL,ICPCNOR,PT,D10,"OPPKAST/BREKNINGER EKS W05",0,N,NULL
C0042963,DAN,P,L1282215,PF,S1524161,Y,A1473969,NULL,NULL,NULL,ICPCDAN,PT,D10,Opkastning,0,N,NULL
C0042963,SWE,P,L1307077,PF,S1549023,Y,A1498274,NULL,NULL,NULL,ICPCSWE,PT,D10,UPPKASTNING,0,N,NULL
C0042963,FRE,P,L1310745,PF,S1552691,Y,A1501858,NULL,NULL,NULL,ICPCFRE,PT,D10,Vomissement,0,N,NULL
C0042963,ITA,P,L1310750,PF,S1552696,Y,A1501863,NULL,NULL,NULL,ICPCITA,PT,D10,Vomito,0,N,NULL
C0042963,POR,P,L1310751,PF,S1552697,Y,A1501865,NULL,NULL,NULL,ICPCPOR,PT,D10,Vomito,0,N,NULL
C0042963,SPA,P,L1310752,PF,S1552698,Y,A1501866,NULL,NULL,NULL,ICPCSPA,PT,D10,Vomito,0,N,NULL
C0042963,HUN,P,L1313782,PF,S1555728,Y,A1504799,NULL,NULL,NULL,ICPCHUN,PT,D10,hanyas,0,N,NULL
C0042963,BAQ,P,L1522118,PF,S1818027,Y,A1769194,NULL,NULL,NULL,ICPCBAQ,PT,D10,"GOITIKAKOA(ESKL.ODOLA D14/HAURDUNALDIA W06)",0,N,NULL
C0042963,ENG,S,L7675335,PF,S8863776,Y,A17895560,NULL,N0000003141,NULL,NDFRT,FN,N0000003141,"Vomiting [Disease/Finding]",0,N,NULL
C0042963,ENG,S,L0013972,PF,S0004516,N,A17943728,NULL,N0000003141,NULL,NDFRT,SY,N0000003141,Emesis,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A17967748,NULL,N0000003141,NULL,NDFRT,PT,N0000003141,Vomiting,0,N,256
C0042963,HEB,P,L1554243,PF,S1850152,Y,A1799787,NULL,NULL,NULL,ICPCHEB,PT,D10,"hakaa (lo beherayon W06)",0,N,NULL
C0042963,ENG,S,L0013972,VC,S1224974,N,A18401125,NULL,LP75931-3,NULL,LNC,LPN,LP75931-3,emesis,0,N,256
C0042963,ENG,P,L0042963,VO,S11952201,Y,A18557712,0000046929,0000013085,NULL,CHV,SY,0000013085,vomited,0,N,256
C0042963,ENG,P,L0042963,VO,S11952216,Y,A18557713,0000046932,0000013085,NULL,CHV,SY,0000013085,vomits,0,N,256
C0042963,ENG,S,L0886222,VW,S11943650,Y,A18564339,0000100746,0000033611,NULL,CHV,SY,0000033611,"symptoms vomiting",0,N,NULL
C0042963,ENG,S,L0013972,VC,S1224974,N,A18576098,0000046924,0000013085,NULL,CHV,SY,0000013085,emesis,0,N,256
C0042963,ENG,S,L0608740,VC,S6656015,Y,A18669047,0000046926,0000013085,NULL,CHV,SY,0000013085,"throwing up",0,N,NULL
C0042963,ENG,P,L0042963,VO,S1240766,N,A18669048,0000046928,0000013085,NULL,CHV,SY,0000013085,vomit,0,N,256
C0042963,ENG,P,L0042963,VC,S1240767,Y,A18669049,0000046930,0000013085,NULL,CHV,PT,0000013085,vomiting,0,N,256
C0042963,ENG,S,L0608740,VO,S11945931,Y,A18687539,0000046925,0000013085,NULL,CHV,SY,0000013085,"throw up",0,N,NULL
C0042963,ENG,S,L0886222,PF,S11952214,Y,A18694148,0000154704,0000033611,NULL,CHV,PT,0000033611,"vomiting symptoms",0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A21143546,NULL,NULL,NULL,MEDLINEPLUS,ET,489,Vomiting,0,N,256
C0042963,ENG,S,L0013972,PF,S0004516,N,A21144282,NULL,NULL,NULL,MEDLINEPLUS,SY,489,Emesis,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A23508027,NULL,MTHU013530,NULL,LNC,CN,MTHU013530,Vomiting,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A23867465,NULL,sh85144382,NULL,LCH_NW,PT,sh85144382,Vomiting,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A23953537,NULL,C3442,NULL,NCI_CTCAE,PT,E11068,Vomiting,0,N,256
C0042963,ENG,S,L0013972,VC,S1224974,Y,A23958049,NULL,C3442,NULL,NCI_NCI-GLOSS,PT,CDR0000256560,emesis,0,N,256
C0042963,ENG,P,L0042963,VO,S1240766,Y,A23976146,NULL,C3442,NULL,NCI_NCI-GLOSS,PT,CDR0000390324,vomit,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A23976147,NULL,C3442,NULL,NCI_NICHD,PT,C3442,Vomiting,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A24095165,NULL,LA15099-7,NULL,LNC,LA,LA15099-7,Vomiting,0,N,256
C0042963,ENG,S,L0013972,PF,S0004516,N,A24366619,NULL,C3442,NULL,NCI_NICHD,SY,C3442,Emesis,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A24369935,NULL,C3442,NULL,NCI_FDA,PT,2144,Vomiting,0,N,256
C0042963,ENG,P,L0042963,PF,S0099493,N,A24677647,NULL,NULL,HP:0002013,HPO,PT,HP:0002013,Vomiting,0,N,256
C0042963,ENG,S,L0013972,PF,S0004516,N,A24677648,NULL,NULL,HP:0002013,HPO,SY,HP:0002013,Emesis,0,N,256
C0042963,ENG,S,L0013972,PF,S0004516,Y,A26604487,NULL,M0022844,D014839,MSH,ET,D014839,Emesis,0,N,256
C0042963,ENG,S,L0608740,PF,S0746069,Y,A28254977,NULL,NULL,HP:0002013,HPO,SY,HP:0002013,"Throwing up",0,N,NULL
