CUI,LAT,TS,LUI,STT,SUI,ISPREF,AUI,SAUI,SCUI,SDUI,SAB,TTY,CODE,STR,SRL,SUPPRESS,CVF
C0223680,ENG,P,L2915989,PF,S3194571,Y,A3863810,NULL,NULL,NULL,MTH,PN,NOCODE,"Bone structure of forearm",0,N,256
C0242695,ENG,S,L0312784,PF,S11916215,Y,A18635856,0000078884,0000024929,NULL,CHV,SY,0000024929,"muscular skeletal system",0,N,256
C0242695,ENG,S,L3108471,PF,S11938404,Y,A18672913,0000078885,0000024929,NULL,CHV,PT,0000024929,"skeletal muscle system",0,N,256
C0242695,ENG,P,L3108467,PF,S3545050,Y,A3880515,NULL,NULL,NULL,MTH,PN,NOCODE,"Skeletal muscle system structure",0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A0013582,NULL,NULL,NULL,LCH,PT,U005241,Bone,0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A0013586,NULL,NULL,NULL,UWDA,PT,30317,Bone,0,N,256
C0262950,ENG,S,L0005980,PF,S0020135,N,A0032077,NULL,NULL,NULL,LCH,PT,U005240,Bones,0,N,256
C0262950,ENG,P,L0287089,PF,S0404501,Y,A0458574,NULL,NULL,NULL,MTH,PN,NOCODE,"Skeletal bone",0,N,256
C0262950,ENG,S,L0005980,VO,S0415822,N,A0474934,NULL,NULL,NULL,AOD,DE,0000001727,bone,0,N,256
C0262950,ENG,S,L0005980,VO,S0415822,N,A0474935,NULL,NULL,2715-3585,CSP,PT,2715-3585,bone,0,N,256
C0262950,ENG,S,L0754363,VO,S0821101,Y,A0880766,NULL,NULL,NULL,UWDA,PT,5018,"Bone (organ)",0,N,NULL
C0262950,ENG,S,L0313769,VO,S1348105,Y,A1308378,NULL,NULL,NULL,UWDA,SY,30317,Os,0,N,256
C0262950,ENG,P,L0287089,VC,S1428946,N,A1388551,NULL,NULL,NULL,AOD,DE,0000017052,"skeletal bone",0,N,256
C0262950,ENG,S,L0005980,PF,S0020135,N,A15384708,NULL,71324,NULL,FMA,SY,71324,Bones,0,N,256
C0262950,ENG,S,L2545203,PF,S9229625,Y,A15401335,NULL,71324,NULL,FMA,SY,71324,"Bones set",0,N,NULL
C0262950,ENG,S,L0313769,PF,S1895582,Y,A15434719,NULL,71324,NULL,FMA,SY,71324,Ossa,0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A15445766,NULL,30317,NULL,FMA,PT,30317,Bone,0,N,256
C0262950,ENG,S,L0754363,PF,S9229390,Y,A15449780,NULL,5018,NULL,FMA,PT,5018,"Bone organ",0,N,256
C0262950,ENG,S,L1220198,PF,S1463420,Y,A15562905,NULL,C12366,NULL,NCI,AD,C12366,Osseous,0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A18251806,NULL,LP29159-8,NULL,LNC,LPN,LP29159-8,Bone,0,N,256
C0262950,ENG,S,L0005980,PF,S0020135,N,A18290563,NULL,LP29835-3,NULL,LNC,LPN,LP29835-3,Bones,0,N,256
C0262950,ENG,S,L0005980,VO,S0415822,Y,A18561802,0000080403,0000025499,NULL,CHV,PT,0000025499,bone,0,N,256
C0262950,ENG,S,L0754412,VO,S11859224,Y,A18564928,0000105451,0000035712,NULL,CHV,SY,0000035712,"bones structure",0,N,NULL
C0262950,ENG,S,L0754412,VO,S11859223,Y,A18564929,0000105452,0000035712,NULL,CHV,SY,0000035712,"bones structures",0,N,NULL
C0262950,ENG,S,L2552206,VC,S11938423,Y,A18617415,0000080408,0000025499,NULL,CHV,SY,0000025499,"skeleton system",0,N,256
C0262950,ENG,S,L0005980,VC,S11859239,Y,A18636027,0000080405,0000025499,NULL,CHV,SY,0000025499,bones,0,N,256
C0262950,ENG,S,L0313769,VO,S11922077,Y,A18636028,0000080406,0000025499,NULL,CHV,SY,0000025499,os,0,N,256
C0262950,ENG,S,L0754412,VO,S11859093,Y,A18639245,0000105450,0000035712,NULL,CHV,SY,0000035712,"bone structures",0,N,256
C0262950,ENG,S,L0754412,VW,S11942095,Y,A18657784,0000105453,0000035712,NULL,CHV,SY,0000035712,"structure bone",0,N,256
C0262950,ENG,S,L0754412,PF,S11859094,Y,A18676300,0000105449,0000035712,NULL,CHV,PT,0000035712,"bone structure",0,N,256
C0262950,ENG,P,L0287089,VC,S1428946,Y,A18691612,0000080407,0000025499,NULL,CHV,SY,0000025499,"skeletal bone",0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A23490652,NULL,MTHU002077,NULL,LNC,LS,MTHU002077,Bone,0,N,256
C0262950,ENG,S,L0005980,PF,S0020135,N,A23863162,NULL,sh85015539,NULL,LCH_NW,PT,sh85015539,Bones,0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A23864765,NULL,sh85015512,NULL,LCH_NW,PT,sh85015512,Bone,0,N,256
C0262950,ENG,S,L0005980,VO,S0596122,Y,A23893012,NULL,C12366,NULL,NCI_CDISC,PT,C12366,BONE,0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A23944502,NULL,C12366,NULL,NCI,SY,TCGA,Bone,0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A24103579,NULL,LA4277-5,NULL,LNC,LA,LA4277-5,Bone,0,N,256
C0262950,ENG,S,L0005980,PF,S0020135,N,A2654224,NULL,NULL,NULL,UWDA,SY,71324,Bones,0,N,256
C0262950,ENG,S,L0005980,PF,S0020135,Y,A26643933,NULL,M0002768,D001842,MSH,PEP,D001842,Bones,0,N,256
C0262950,ENG,S,L2545203,VO,S3005685,Y,A2665208,NULL,NULL,NULL,UWDA,PT,71324,"Set of bones",0,N,256
C0262950,ENG,S,L2552206,PF,S3007357,Y,A2666880,NULL,NULL,NULL,UWDA,SY,71324,"Skeleton system",0,N,256
C0262950,ENG,S,L13404566,PF,S16380353,Y,A27044883,NULL,71324,NULL,FMA,PT,71324,"Set of bone organs",0,N,256
C0262950,ENG,S,L0005980,PF,S0020135,N,A27120943,NULL,LP212843-9,NULL,LNC,LPN,LP212843-9,Bones,0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A27135378,NULL,LP209032-4,NULL,LNC,LPN,LP209032-4,Bone,0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,Y,A27185876,NULL,M0002768,D001842,MSH,ET,D001842,Bone,0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A7568351,NULL,C12366,NULL,NCI,PT,C12366,Bone,0,N,256
C0262950,ENG,S,L0005980,PF,S0020135,N,A7569188,NULL,C12366,NULL,NCI,SY,C12366,Bones,0,N,256
C0262950,ENG,S,L0005980,VO,S0005376,N,A8554610,NULL,NULL,NULL,HL7V2.5,PT,BON,Bone,0,N,256
C0446516,ENG,S,L0003792,PF,S0015710,N,A0026268,NULL,NULL,NULL,LCH,PT,U000354,Arm,0,N,256
C0446516,ENG,S,L0003792,PF,S0015710,Y,A0026269,NULL,M0001697,D001132,MSH,MH,D001132,Arm,0,N,256
C0446516,ENG,S,L0003792,PF,S0015710,N,A0026271,NULL,NULL,NULL,MTH,SY,NOCODE,Arm,0,N,256
C0446516,ENG,S,L0003792,PF,S0015710,N,A0026275,NULL,NULL,NULL,UWDA,PT,24890,Arm,0,N,256
C0446516,ENG,S,L0003792,VO,S0015725,Y,A0026295,NULL,M0001697,D001132,MSH,PM,D001132,Arms,0,N,256
C0446516,ENG,S,L0003792,VC,S0415110,N,A0473945,NULL,NULL,NULL,AOD,DE,0000017004,arm,0,N,256
C0446516,ENG,P,L0720421,PF,S1055184,Y,A1113103,NULL,NULL,NULL,MTH,PN,NOCODE,"Upper arm",0,N,256
C0446516,ENG,P,L0720421,VC,S1427829,N,A1387456,NULL,NULL,NULL,AOD,ET,0000017006,"upper arm",0,N,256
C0446516,ENG,S,L1672614,PF,S1883504,Y,A15367550,NULL,24890,NULL,FMA,SY,24890,"Regio brachialis",0,N,256
C0446516,ENG,S,L7938857,PF,S9262475,Y,A15367551,NULL,24890,NULL,FMA,SY,24890,"Proximal segment of free upper limb",0,N,256
C0446516,ENG,S,L1809577,PF,S2109027,Y,A15434396,NULL,24890,NULL,FMA,SY,24890,"Brachial region",0,N,256
C0446516,ENG,S,L1672697,PF,S1883587,N,A15451220,NULL,24890,NULL,FMA,SY,24890,Brachium,0,N,256
C0446516,ENG,S,L0003792,PF,S0015710,N,A15467970,NULL,24890,NULL,FMA,PT,24890,Arm,0,N,256
C0446516,ENG,P,L0720421,PF,S1055184,N,A18406911,NULL,LP7033-6,NULL,LNC,LPN,LP7033-6,"Upper arm",0,N,256
C0446516,ENG,S,L0003792,VC,S0415110,Y,A18639232,0000105310,0000035650,NULL,CHV,SY,0000035650,arm,0,N,256
C0446516,ENG,S,L0003792,VO,S11851653,Y,A18639233,0000105314,0000035650,NULL,CHV,SY,0000035650,arms,0,N,256
C0446516,ENG,P,L0720421,VC,S1427829,Y,A18657766,0000105315,0000035650,NULL,CHV,PT,0000035650,"upper arm",0,N,256
C0446516,ENG,P,L0720421,PF,S1055184,N,A23512830,NULL,MTHU002667,NULL,LNC,LS,MTHU002667,"Upper arm",0,N,256
C0446516,ENG,S,L0003792,PF,S0015710,N,A23866372,NULL,sh85007224,NULL,LCH_NW,PT,sh85007224,Arm,0,N,256
C0446516,ENG,S,L0003792,PF,S0015710,N,A23882997,NULL,C32141,NULL,NCI,SY,OMFAQ,Arm,0,N,256
C0446516,ENG,S,L0003792,PF,S0015710,N,A23886250,NULL,C32141,NULL,NCI_CDISC,SY,C32141,Arm,0,N,256
C0446516,ENG,S,L0003792,VC,S3194305,Y,A23944354,NULL,C32141,NULL,NCI_CDISC,PT,C32141,ARM,0,N,256
C0446516,ENG,P,L0720421,PF,S1055184,N,A26507031,NULL,LP200030-7,NULL,LNC,LPN,LP200030-7,"Upper arm",0,N,256
C0446516,ENG,S,L1809577,PF,S2109027,N,A2656298,NULL,NULL,NULL,UWDA,SY,24890,"Brachial region",0,N,256
C0446516,ENG,P,L0720421,VO,S16499577,Y,A27189103,NULL,M0001697,D001132,MSH,PM,D001132,"Arms, Upper",0,N,NULL
C0446516,ENG,P,L0720421,VO,S16506833,Y,A27190820,NULL,M0001697,D001132,MSH,PM,D001132,"Upper Arms",0,N,256
C0446516,ENG,P,L0720421,VC,S16506834,Y,A27192452,NULL,M0001697,D001132,MSH,ET,D001132,"Upper Arm",0,N,NULL
C0446516,ENG,S,L1672697,PF,S1883587,Y,A27194163,NULL,M0001697,D001132,MSH,ET,D001132,Brachium,0,N,256
C0446516,ENG,S,L13508118,PF,S16500063,Y,A27194164,NULL,M0001697,D001132,MSH,PM,D001132,Brachiums,0,N,256
C0446516,ENG,P,L0720421,VCW,S16509213,Y,A27195799,NULL,M0001697,D001132,MSH,PM,D001132,"Arm, Upper",0,N,256
C0446516,ENG,S,L0003792,PF,S0015710,N,A7568869,NULL,C32141,NULL,NCI,PT,C32141,Arm,0,N,256
C0446516,ENG,S,L0003792,PF,S0015710,N,A8311704,NULL,NULL,NULL,HL7V2.5,PT,ARM,Arm,0,N,256
C0448064,ENG,S,L1681971,PF,S1893069,Y,A15390581,NULL,24159,NULL,FMA,PT,24159,"Skeleton of hand",0,N,256
C0448064,ENG,S,L1684043,PF,S1895195,Y,A15407211,NULL,24159,NULL,FMA,SY,24159,"Ossa manus",0,N,256
C0448064,ENG,S,L2545191,PF,S3005688,Y,A15457456,NULL,24159,NULL,FMA,SY,24159,"Set of bones of hand",0,N,256
C0448064,ENG,S,L0286998,VO,S2998281,Y,A15490797,NULL,24159,NULL,FMA,SY,24159,"Bones of hand",0,N,256
C0448064,ENG,S,L1681971,VO,S9244734,Y,A15490798,NULL,24159,NULL,FMA,SY,24159,"Hand skeleton",0,N,256
C0448064,ENG,S,L1681971,PF,S1893069,N,A1836575,NULL,NULL,NULL,UWDA,PT,24159,"Skeleton of hand",0,N,256
C0448064,ENG,S,L1681971,VO,S11895287,Y,A18568584,0000134745,0000049410,NULL,CHV,SY,0000049410,"hand skeleton",0,N,256
C0448064,ENG,S,L1681971,VC,S11938422,Y,A18568585,0000157036,0000049410,NULL,CHV,PT,0000049410,"skeleton of hand",0,N,256
C0448064,ENG,S,L0286998,VO,S11858904,Y,A18583327,0000105462,0000035716,NULL,CHV,SY,0000035716,"bone hands",0,N,NULL
C0448064,ENG,S,L0286998,VO,S11859164,Y,A18583328,0000105464,0000035716,NULL,CHV,SY,0000035716,"bones hand of",0,N,NULL
C0448064,ENG,S,L0286998,VO,S11858905,Y,A18620546,0000105461,0000035716,NULL,CHV,SY,0000035716,"bone hand",0,N,256
C0448064,ENG,S,L0286998,VCW,S11859166,Y,A18620547,0000105463,0000035716,NULL,CHV,SY,0000035716,"bones hand",0,N,256
C0448064,ENG,S,L0286998,VO,S11859165,Y,A18620548,0000105465,0000035716,NULL,CHV,SY,0000035716,"bones hands",0,N,NULL
C0448064,ENG,S,L0286998,VO,S11895183,Y,A18620549,0000105467,0000035716,NULL,CHV,SY,0000035716,"hand bone",0,N,256
C0448064,ENG,S,L0286998,VO,S11859194,Y,A18657786,0000105466,0000035716,NULL,CHV,SY,0000035716,"bones of hand",0,N,256
C0448064,ENG,P,L0754197,VO,S11895181,Y,A18657787,0000105468,0000035716,NULL,CHV,SY,0000035716,"hand bone structure",0,N,256
C0448064,ENG,S,L0286998,VC,S11895182,Y,A18676302,0000105469,0000035716,NULL,CHV,PT,0000035716,"hand bones",0,N,256
C0448064,ENG,S,L1681971,VO,S11938420,Y,A18680080,0000134746,0000049410,NULL,CHV,SY,0000049410,"skeleton hand",0,N,256
C0448064,ENG,S,L0286998,VO,S11920612,Y,A18694736,0000105470,0000035716,NULL,CHV,SY,0000035716,"of hand bones",0,N,256
C0448064,ENG,S,L0286998,VO,S2998281,N,A2657804,NULL,NULL,NULL,UWDA,SY,71327,"Bones of hand",0,N,256
C0448064,ENG,S,L0286998,VO,S6353072,Y,A26635200,NULL,M0473609,D050276,MSH,ET,D050276,"Bones of Hand",0,N,256
C0448064,ENG,S,L0286998,VO,S6381374,Y,A26637802,NULL,M0473609,D050276,MSH,ET,D050276,"Bones of Hands",0,N,256
C0448064,ENG,S,L2545191,PF,S3005688,N,A2665211,NULL,NULL,NULL,UWDA,PT,71327,"Set of bones of hand",0,N,256
C0448064,ENG,P,L0754197,PF,S0821290,Y,A3863819,NULL,NULL,NULL,MTH,PN,NOCODE,"Bone structure of hand",0,N,256
C0448064,ENG,S,L0286998,VW,S6353077,Y,A8406731,NULL,M0473609,D050276,MSH,PM,D050276,"Bones, Hand",0,N,NULL
C0448064,ENG,S,L0286998,PF,S6359139,Y,A8412793,NULL,M0473609,D050276,MSH,MH,D050276,"Hand Bones",0,N,256
C0448064,ENG,S,L0286998,VO,S6359161,Y,A8412815,NULL,M0473609,D050276,MSH,PM,D050276,"Hands Bones",0,N,NULL
C0448188,ENG,S,L0286942,VO,S1428935,Y,A1388540,NULL,NULL,NULL,AOD,DE,0000017112,"lower extremity bone",0,N,256
C0448188,ENG,P,L0754293,PF,S0821295,Y,A3863826,NULL,NULL,NULL,MTH,PN,NOCODE,"Bone structure of lower limb",0,N,256
C0448188,ENG,S,L0286942,PF,S0359452,N,A7576337,NULL,C12982,NULL,NCI,SY,C12982,"Bones of Lower Extremity",0,N,256
C0448188,ENG,S,L0286942,VO,S6117282,Y,A7637450,NULL,C12982,NULL,NCI,SY,C12982,"Bone of Lower Extremity",0,N,256
C0448188,ENG,S,L0286942,VO,S6117286,Y,A7637454,NULL,C12982,NULL,NCI,PT,C12982,"Bone of the Lower Extremity",0,N,256
C0448188,ENG,S,L0286942,PF,S0359452,Y,A8396045,NULL,M0473690,D050281,MSH,MH,D050281,"Bones of Lower Extremity",0,N,256
C0448188,ENG,S,L0286942,VO,S6356945,Y,A8410599,NULL,M0473690,D050281,MSH,PM,D050281,"Extremity Bones, Lower",0,N,NULL
C0448188,ENG,S,L0286942,VO,S6361521,Y,A8415175,NULL,M0473690,D050281,MSH,PM,D050281,"Lower Extremity Bones",0,N,256
C0458552,ENG,S,L1223398,PF,S0404514,N,A0458597,NULL,NULL,NULL,UWDA,SY,60116,"Skeleton of nose",0,N,256
C0458552,ENG,S,L1114669,PF,S1337336,N,A1296271,NULL,NULL,NULL,UWDA,PT,60116,"Nasal skeleton",0,N,256
C0458552,ENG,S,L1114669,PF,S1337336,Y,A15372988,NULL,60116,NULL,FMA,PT,60116,"Nasal skeleton",0,N,256
C0458552,ENG,S,L1223398,PF,S0404514,Y,A15372989,NULL,60116,NULL,FMA,SY,60116,"Skeleton of nose",0,N,256
C0458552,ENG,P,L0873450,PF,S0952794,Y,A3864555,NULL,NULL,NULL,MTH,PN,NOCODE,"Nasal skeleton structure",0,N,256
C0502417,ENG,P,L0736173,PF,S0812964,N,A0872953,NULL,NULL,NULL,UWDA,PT,7483,"Axial skeletal system",0,N,256
C0502417,ENG,P,L0736173,PF,S0812964,Y,A15440428,NULL,7483,NULL,FMA,PT,7483,"Axial skeletal system",0,N,256
C0502417,ENG,P,L0736173,VCW,S7370999,Y,A27116148,NULL,LP213653-1,NULL,LNC,LPN,LP213653-1,"Skeletal system.axial",0,N,256
C0502417,ENG,S,L13709324,PF,S16740807,Y,A27445692,NULL,LP36559-0,NULL,LNC,LPN,LP36559-0,"Whole body>Skeletal system.axial",0,N,NULL
C0502417,ENG,S,L13709324,PF,S16740807,N,A27460268,NULL,MTHU054319,NULL,LNC,LS,MTHU054319,"Whole body>Skeletal system.axial",0,N,NULL
C0502418,ENG,P,L0713076,PF,S0807106,N,A0867046,NULL,NULL,NULL,UWDA,PT,7484,"Appendicular skeletal system",0,N,256
C0502418,ENG,P,L0713076,PF,S0807106,Y,A27036372,NULL,300860,NULL,FMA,PT,300860,"Appendicular skeletal system",0,N,256
C0502418,ENG,S,L13407695,PF,S16380347,Y,A27043241,NULL,7484,NULL,FMA,PT,7484,"Set of appendicular skeletal systems",0,N,256
C0549207,ENG,S,L0042557,PF,S0002282,N,A0005958,NULL,NULL,NULL,UWDA,PT,9914,Vertebra,0,N,256
C0549207,ENG,S,L0042557,VO,S1348942,N,A1309460,NULL,NULL,NULL,AOD,DE,0000017080,vertebrae,0,N,256
C0549207,ENG,S,L0042557,VO,S1348942,Y,A1309461,NULL,NULL,2715-6294,CSP,PT,2715-6294,vertebrae,0,N,256
C0549207,ENG,S,L1195797,PF,S1432181,Y,A1391847,NULL,NULL,NULL,AOD,NP,0000027679,vertebra(e),0,N,NULL
C0549207,ENG,S,L0042557,PF,S0002282,N,A15396960,NULL,9914,NULL,FMA,PT,9914,Vertebra,0,N,256
C0549207,ENG,S,L2552199,PF,S3007291,Y,A15402252,NULL,71515,NULL,FMA,PT,71515,"Set of vertebrae",0,N,256
C0549207,ENG,S,L0042557,VO,S0755372,N,A15402253,NULL,71515,NULL,FMA,SY,71515,Vertebrae,0,N,256
C0549207,ENG,S,L1671624,PF,S1882512,Y,A15404100,NULL,24356,NULL,FMA,PT,24356,"Bone of vertebra",0,N,256
C0549207,ENG,S,L2552199,VO,S9234762,Y,A15435711,NULL,71515,NULL,FMA,SY,71515,"Vertebrae set",0,N,NULL
C0549207,ENG,S,L1671624,PF,S1882512,N,A1828016,NULL,NULL,NULL,UWDA,PT,24356,"Bone of vertebra",0,N,256
C0549207,ENG,S,L0042557,VO,S1348942,N,A18565894,0000113170,0000038957,NULL,CHV,SY,0000038957,vertebrae,0,N,256
C0549207,ENG,S,L0042557,VO,S11951354,Y,A18565895,0000113173,0000038957,NULL,CHV,SY,0000038957,vertebras,0,N,256
C0549207,ENG,S,L0887368,VC,S11951353,Y,A18658745,0000113172,0000038957,NULL,CHV,SY,0000038957,vertebral,0,N,256
C0549207,ENG,P,L0754406,VC,S11859092,Y,A18695737,0000113168,0000038957,NULL,CHV,SY,0000038957,"bone structure of spine",0,N,256
C0549207,ENG,S,L0042557,VC,S11951355,Y,A18695738,0000113169,0000038957,NULL,CHV,PT,0000038957,vertebra,0,N,256
C0549207,ENG,S,L1671624,VO,S13016977,Y,A23876710,NULL,C33868,NULL,NCI_CDISC,PT,C33868,"BONE, VERTEBRA",0,N,256
C0549207,ENG,S,L0042557,PF,S0002282,N,A23946947,NULL,C33868,NULL,NCI_CDISC,SY,C33868,Vertebra,0,N,256
C0549207,ENG,S,L0042557,PF,S0002282,N,A23953499,NULL,C12933,NULL,NCI,SY,TCGA,Vertebra,0,N,256
C0549207,ENG,S,L5362516,PF,S6145405,N,A23979345,NULL,C33868,NULL,NCI_CDISC,SY,C33868,"Vertebral Bone",0,N,256
C0549207,ENG,S,L0042557,VO,S0755372,N,A2655200,NULL,NULL,NULL,UWDA,SY,71515,Vertebrae,0,N,256
C0549207,ENG,S,L0042557,VO,S0755372,Y,A26604328,NULL,M0020333,D013131,MSH,ET,D013131,Vertebrae,0,N,256
C0549207,ENG,S,L0042557,PF,S0002282,Y,A26663614,NULL,M0020333,D013131,MSH,PEP,D013131,Vertebra,0,N,256
C0549207,ENG,S,L2552199,PF,S3007291,N,A2666814,NULL,NULL,NULL,UWDA,PT,71515,"Set of vertebrae",0,N,256
C0549207,ENG,S,L6728292,PF,S7840466,Y,A27048355,NULL,24356,NULL,FMA,SY,24356,"Bone tissue of vertebra",0,N,256
C0549207,ENG,P,L0754406,PF,S0821306,Y,A3864497,NULL,NULL,NULL,MTH,PN,NOCODE,"Bone structure of spine",0,N,256
C0549207,ENG,S,L0042557,PF,S0002282,N,A7568178,NULL,C12933,NULL,NCI,PT,C12933,Vertebra,0,N,256
C0549207,ENG,S,L0042557,VO,S0755372,N,A7581917,NULL,C12933,NULL,NCI,SY,C12933,Vertebrae,0,N,256
C0549207,ENG,S,L0887368,PF,S1059497,Y,A7583350,NULL,C25715,NULL,NCI,PT,C25715,Vertebral,0,N,256
C0549207,ENG,S,L5362516,PF,S6145405,Y,A7666199,NULL,C33868,NULL,NCI,PT,C33868,"Vertebral Bone",0,N,256
C0582791,ENG,P,L0287035,VO,S1213574,Y,A1179958,NULL,NULL,2715-5649,CSP,PT,2715-5649,"limb bone",0,N,256
C0582791,ENG,P,L0287035,VO,S11858953,Y,A18566447,0000117551,0000040690,NULL,CHV,SY,0000040690,"bone limb",0,N,256
C0582791,ENG,S,L2915766,PF,S11859086,Y,A18584922,0000155945,0000040690,NULL,CHV,PT,0000040690,"bone structure of extremity",0,N,256
C0582791,ENG,P,L0287035,VO,S11908634,Y,A18659339,0000117552,0000040690,NULL,CHV,SY,0000040690,"limb bones",0,N,256
C0582791,ENG,P,L0287035,PF,S3194427,Y,A7191906,NULL,NULL,NULL,MTH,PN,NOCODE,"Bone of limb",0,N,256
C0582791,ENG,S,L0286941,PF,S6117285,Y,A7637453,NULL,C32223,NULL,NCI,PT,C32223,"Bone of the Extremity",0,N,256
C0582791,ENG,S,L0286941,VO,S6147794,Y,A7668608,NULL,C32223,NULL,NCI,SY,C32223,"Bone of Extremity",0,N,256
C1269564,ENG,P,L3043157,PF,S3287840,Y,A3852918,NULL,NULL,NULL,MTH,PN,NOCODE,"Entire musculoskeletal system",0,N,256
C1456595,ENG,P,L5189249,PF,S5926583,Y,A21142505,NULL,NULL,NULL,MEDLINEPLUS,HT,10,"Bones, Joints and Muscles",0,N,NULL
C0001079,ENG,P,L0001079,PF,S0004759,N,A17697830,NULL,C84527,NULL,NCI,PT,C84527,Achondrogenesis,0,N,256
C0001079,ENG,P,L0001079,VC,S4100166,Y,A18589665,0000000494,0000000627,NULL,CHV,PT,0000000627,achondrogenesis,0,N,256
C0001079,ENG,P,L0001079,PF,S0004759,Y,A23629275,NULL,M0583324,C579878,MSH,NM,C579878,Achondrogenesis,0,N,256
C0001079,ENG,S,L1002075,PF,S14248254,Y,A23631094,NULL,M0583324,C579878,MSH,CE,C579878,"Achondrogenesis Syndrome",0,N,256
C0005940,ENG,P,L0005940,PF,S0020041,N,A0031972,NULL,M0002776,D001847,MSH,MH,D001847,"Bone Diseases",0,N,256
C0005940,ENG,P,L0005940,PF,S0020041,Y,A0031973,NULL,NULL,NULL,MTH,PN,U001752,"Bone Diseases",0,N,256
C0005940,ENG,P,L0005940,PF,S0020041,N,A0031974,NULL,NULL,NULL,MTH,PT,503,"Bone Diseases",0,N,256
C0005940,ENG,P,L0005940,PF,S0020041,N,A0031975,NULL,NULL,NULL,MTH,PT,536,"Bone Diseases",0,N,256
C0005940,ENG,P,L0005940,VW,S0033991,Y,A0049941,NULL,M0002776,D001847,MSH,PM,D001847,"Diseases, Bone",0,N,256
C0005940,ENG,S,L0161409,VC,S0225549,Y,A0247105,NULL,NULL,NULL,CST,PT,"BONE DIS","BONE DISORDER",0,N,NULL
C0005940,ENG,S,L0161409,VO,S0357982,Y,A0393391,NULL,NULL,NULL,CST,GT,"BONE DIS","BONE DISORDER (NOS)",0,N,256
C0005940,ENG,P,L0005940,VO,S0359382,Y,A0395457,NULL,M0002776,D001847,MSH,PM,D001847,"Bone Disease",0,N,NULL
C0005940,ENG,S,L0161409,VO,S0359383,Y,A0395458,NULL,NULL,NULL,CST,HT,MS/BON,"Bone Disorders",0,N,256
C0005940,ENG,S,L0161409,VO,S0365935,Y,A0404762,NULL,NULL,NULL,CST,GT,"BONE DIS","DISORDER BONE (NOS)",0,N,256
C0005940,ENG,P,L0005940,VO,S0367575,Y,A0406941,NULL,M0002776,D001847,MSH,PM,D001847,"Disease, Bone",0,N,256
C0005940,ENG,S,L0029451,VC,S0391653,Y,A0440347,NULL,NULL,NULL,CST,GT,"BONE DIS",OSTEOPATHY,0,N,NULL
C0005940,ENG,S,L0161409,PF,S0415825,Y,A0474939,NULL,NULL,2715-1521,CSP,PT,2715-1521,"bone disorder",0,N,256
C0005940,ENG,S,L6333287,PF,S7249192,Y,A12093637,NULL,M0002776,D001847,MSH,DEV,D001847,"BONE DIS",0,Y,NULL
C0005940,ENG,S,L7680160,PF,S8867553,Y,A17896118,NULL,N0000000584,NULL,NDFRT,FN,N0000000584,"Bone Diseases [Disease/Finding]",0,N,NULL
C0005940,ENG,P,L0005940,PF,S0020041,N,A17968325,NULL,N0000000584,NULL,NDFRT,PT,N0000000584,"Bone Diseases",0,N,256
C0005940,ENG,P,L0005940,VC,S11858839,Y,A18553159,0000005851,0000002066,NULL,CHV,SY,0000002066,"bone diseases",0,N,256
C0005940,ENG,S,L0161409,VO,S11858842,Y,A18571593,0000005853,0000002066,NULL,CHV,SY,0000002066,"bone disorders",0,N,256
C0005940,ENG,P,L0005940,VO,S6658297,Y,A18590238,0000005850,0000002066,NULL,CHV,PT,0000002066,"bone disease",0,N,256
C0005940,ENG,S,L0161409,PF,S0415825,N,A18608875,0000005852,0000002066,NULL,CHV,SY,0000002066,"bone disorder",0,N,256
C0005940,ENG,P,L0005940,VO,S11859135,Y,A18608876,0000005855,0000002066,NULL,CHV,SY,0000002066,"bones diseases",0,N,256
C0005940,ENG,P,L0005940,VO,S11859136,Y,A18646018,0000005854,0000002066,NULL,CHV,SY,0000002066,"bones disease",0,N,256
C0005940,ENG,S,L0029451,PF,S11922032,Y,A18646019,0000005863,0000002066,NULL,CHV,SY,0000002066,osteopathy,0,N,NULL
C0005940,ENG,P,L0005940,VO,S11945372,Y,A18646020,0000005864,0000002066,NULL,CHV,SY,0000002066,"the diseases of bones",0,N,256
C0005940,ENG,S,L0161409,VO,S11859137,Y,A18664547,0000005856,0000002066,NULL,CHV,SY,0000002066,"bones disorders",0,N,256
C0005940,ENG,P,L0005940,VO,S11878277,Y,A18664548,0000005858,0000002066,NULL,CHV,SY,0000002066,"disease of bone",0,N,256
C0005940,ENG,P,L0005940,VO,S11878643,Y,A18664549,0000005859,0000002066,NULL,CHV,SY,0000002066,"diseases of the bones",0,N,256
C0005940,ENG,P,L0005940,PF,S0020041,N,A21143323,NULL,NULL,NULL,MEDLINEPLUS,PT,170,"Bone Diseases",0,N,256
