CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0029456,A7572722,AT198004922,,NCI_NCI-GLOSS,"A condition that is marked by a decrease in bone mass and density, causing bones to become fragile.",N,
C0029456,A7572722,AT198017348,,NCI_CTCAE,"A disorder characterized by reduced bone mass, with a decrease in cortical thickness and in the number and size of the trabeculae of cancellous bone (but normal chemical composition), resulting in increased fracture incidence.",N,
C0029456,A24666022,AT206301289,,HPO,"Osteoporosis is a systemic skeletal disease characterized by low bone density and microarchitectural deterioration of bone tissue with a consequent increase in bone fragility. According to the WHO, osteoporosis is characterized by a value of BMD 2.5 standard deviations or more below the young adult mean. [HPO:curators]",N,
C0029456,A7572722,AT224186328,,NCI_NICHD,"Reduced bone mineral density due to decreased number and thickness of bone trabeculae and decreased cortical thickness, associated with increased risk of skeletal fractures. A clinical diagnosis of osteoporosis in childhood requires either a finding of one or more otherwise unexplained vertebral compression fractures, or the presence of bone mineral density Z-score less than or equal to 2.0 accompanied by one or more of the following: 1) at least two long bone fractures by age 10 years; 2) at least three long bone fractures up to age 19 years.",N,
C0029456,A21144297,AT230153839,,MEDLINEPLUS,"<p>Osteoporosis is a disease that thins and weakens the bones. Your bones become fragile and break easily, especially the bones in the hip, spine, and wrist. In the United States, millions of people either already have osteoporosis or are at high risk due to low bone mass.</p> <p>Anyone can develop osteoporosis, but it is more common in older women. Risk factors include</p> <ul> <li>Getting older </li> <li>Being small and thin </li> <li>Having a family history of osteoporosis</li> <li>Taking certain medicines</li> <li>Being a white or Asian woman</li> <li>Having <a href='https://medlineplus.gov/bonedensity.html'>low bone density</a></li> </ul> <p>Osteoporosis is a silent disease. You might not know you have it until you break a bone. A bone mineral density test is the best way to check your bone health.</p> <p>To keep bones strong, eat a diet rich in <a href='https://medlineplus.gov/calcium.html'>calcium</a> and <a href='https://medlineplus.gov/vitamind.html'>vitamin D</a>, exercise, and do not smoke. If needed, medicines can also help. It is also important to try to avoid <a href='https://medlineplus.gov/falls.html'>falling down</a>. Falls are the number one cause of fractures in older adults.</p> <p >NIH: National Institute of Arthritis and Musculoskeletal and Skin Diseases</p>",N,
C0029456,A0095854,AT38141702,,MSH,"Reduction of bone mass without alteration in the composition of bone, leading to fractures. Primary osteoporosis can be of two major types: postmenopausal osteoporosis (OSTEOPOROSIS, POSTMENOPAUSAL) and age-related or senile osteoporosis.",N,
C0029456,A0485377,AT51222339,,CSP,"loss of bone mass and strength due to nutritional, metabolic, or other factors, usually resulting in deformity or fracture; a major public health problem of the elderly, especially women.",N,
C0029464,A24681171,AT206292456,,HPO,"An abnormal increase of bone mineral density, that is, of the amount of matter per cubic centimeter of bones which is often refered to as osteosclerosis. Osteosclerosis can be detected on radiological examination as an increased whiteness (density) of affected bones. [HPO:probinson]",N,
C0029464,A7572726,AT220001852,,NCI,Abnormally high bone density.,N,
C0029464,A7572726,AT224193442,,NCI_NICHD,An increase in bone density.,N,
C0029464,A0095878,AT38134000,,MSH,An abnormal hardening or increased density of bone tissue.,N,
C0029464,A0485384,AT51218784,,CSP,abnormal hardening or increased density of bone tissue.,N,
C0031575,A7572990,AT198042219,,NCI,A congenital malformation in which the upper portion of a limb is either shortened or absent.,N,
C0031575,A24669611,AT206302458,,HPO,"Missing or malformed long bones of the extremities with the distal parts (such as hands and/or feet) connected to the variably shortened or even absent extremity, leading to a flipper-like appearance, as opposed to other forms of limb malformations were either the hole limb is missing (such as amelia), or the distal part of a limb is absent (peromelia). [HPO:probinson]",N,
C0031575,A7572990,AT213846241,,NCI_CDISC,"Reduction or absence of proximal portion of limb, with the paws, hands, or feet being closer to the trunk of the body. (Makris S, Solomon HM, Clark R, Shiota K, Barbellion S, Buschmann J, Ema M, Fujiwara M, Grote K, Hazelden KP, Hew KW, Horimoto M, Ooshima Y, Parkinson M, Wise LD. Terminology of developmental abnormalities in common laboratory mammals (Version 2). Part B. Birth Defects Res B Dev Reprod Toxicol. 2009 Aug;86(4):227-327.)",N,
C0032533,A17695006,AT198011557,,NCI,"A syndrome characterized by pain, stiffness, and tenderness of the proximal muscle groups including the shoulder, pelvic girdle and the neck. There is no muscle atrophy and muscle biopsies do not reveal pathologic changes. Additional signs and symptoms include low grade fever, fatigue and depression.",N,
C0032533,A21145533,AT220106901,,MEDLINEPLUS,"<p>Polymyalgia rheumatica is a disorder that causes muscle pain and stiffness in your neck, shoulders, and hips. It is most common in women and almost always occurs in people over 50. The main symptom is stiffness after resting. Other symptoms include fever, weakness and weight loss. In some cases, polymyalgia rheumatica develops overnight. In others, it is gradual.</p> <p>The cause is not known. There is no single test to diagnose polymyalgia rheumatica. Your doctor will use your medical history, symptoms, and a physical exam to make the diagnosis. Lab tests for inflammation may help confirm the diagnosis.</p> <p>Polymyalgia rheumatica sometimes occurs along with <a href='https://medlineplus.gov/giantcellarteritis.html'>giant cell arteritis</a>, a condition that causes swelling of the arteries in your head. Symptoms include headaches and blurred vision. Doctors often prescribe prednisone, a <a href='https://medlineplus.gov/steroids.html'>steroid</a> medicine, for both conditions. With treatment, polymyalgia rheumatica usually disappears in a day or two. Without treatment, it usually goes away after a year or more. </p> <p >NIH: National Institute of Arthritis and Musculoskeletal and Skin Diseases</p>",N,
C0032533,A0103294,AT73494691,,MSH,"A syndrome in the elderly characterized by proximal joint and muscle pain, high erythrocyte sedimentation rate, and a self-limiting course. Pain is usually accompanied by evidence of an inflammatory reaction. Women are affected twice as commonly as men and Caucasians more frequently than other groups. The condition is frequently associated with GIANT CELL ARTERITIS and some theories pose the possibility that the two diseases arise from a single etiology or even that they are the same entity.",N,
C0033802,A7573250,AT198128313,,NCI,"An acute episode of pain, swelling, and redness, sometimes associated with fever. It is caused by the deposition of calcium pyrophosphate crystals in the joints.",N,
C0033802,A0487639,AT51221058,,CSP,"presence of calcium salts, especially calcium pyrophosphate, in the cartilaginous structures of one or more joints, accompanied by attacks of goutlike symptoms.",N,
C0035012,A15556330,AT197955318,,NCI,"A rare, reactive inflammatory disorder seen following bacterial infection. It predominantly affects males aged 20-40. Individuals with HLA-B27 antigen are estimated to have a 50 % increased risk. The disorder is characterized by arthritis, conjunctivitis, uveitis, iritis and ulceration of the oral cavity, genitals and volar surfaces of the hands and feet. The clinical course is self-limited with resolution of clinical disease usually within six months of onset.",N,
C0035012,A0009506,AT51220411,,CSP,triad of nongonococcal urethritis followed by conjunctivitis and arthritis.,N,
C0035012,A26653264,AT73497250,,MSH,"Historically characterized by a triad of inflammation involving the eye (CONJUNCTIVITIS), the bone (POST-INFECTIOUS ARTHRITIS), and the urethra (URETHRITIS), it is now thought to be nearly synonymous with reactive arthritis.",N,
C0035410,A18593784,AT130672817,,CHV,a potentially fatal disease that destroys skeletal muscle,N,
C0035410,A24680151,AT206286172,,HPO,Breakdown of muscle fibers that leads to the release of muscle fiber contents (myoglobin) into the bloodstream. [HPO:probinson],N,
C0035410,A24367312,AT210369743,,NCI_NICHD,A clinical syndrome resulting from direct or indirect muscle injury and subsequent release of myoglobin into the plasma.,N,
C0035410,A24367312,AT210376209,,NCI,A clinical syndrome resulting from direct or indirect muscle injury and subsequent release of myoglobin into the plasma.,N,
C0035410,A0111951,AT38138225,,MSH,Necrosis or disintegration of skeletal muscle often followed by myoglobinuria.,N,
C0035522,A7577157,AT198042228,,NCI,A traumatic or pathologic injury to the rib in which the continuity of the rib is broken.,N,
C0035522,A0112292,AT218043774,,MSH,Fractures of any of the RIBS.,N,
C0036310,A15582980,AT141596511,,MSH,A type of juvenile osteochondrosis affecting the fibrocartilaginous disc (INTERVERTEBRAL DISC) in the thoracic or thoracolumbar region of the SPINE. It is characterized by a forward concave SPINAL CURVATURE or KYPHOSIS.,N,
C0036310,A7601874,AT197955320,,NCI,A disorder characterized by osteochondrosis of the vertebral epiphyses in childhood.,N,
C0036310,A24676631,AT206284606,,HPO,A developmental growth retardation of the vertebral end plates that may lead to secondary destruction of the vertebral end plates and protrusion of the nucleus pulposus into the vertebral body (so called Schmorl's nodes as seen on x-rays). [HPO:sdoelken],N,
C0038013,A0118786,AT100258738,,MSH,"A chronic inflammatory condition affecting the axial joints, such as the SACROILIAC JOINT and other intervertebral or costovertebral joints. It occurs predominantly in young males and is characterized by pain and stiffness of joints (ANKYLOSIS) with inflammation at tendon insertions.",N,
C0038013,A18557041,AT130671749,,CHV,chronic inflammation of the spine and the low back bone joint,N,
C0038013,A18575489,AT130671750,,CHV,chronic inflammation of the spine and the low back bone joint,N,
C0038013,A18575490,AT130671751,,CHV,chronic inflammation of the spine and the low back bone joint,N,
C0038013,A18612805,AT130671753,,CHV,chronic inflammation of the spine and the low back bone joint,N,
C0038013,A18612806,AT130671754,,CHV,chronic inflammation of the spine and the low back bone joint,N,
C0038013,A18612807,AT130671755,,CHV,chronic inflammation of the spine and the low back bone joint,N,
C0038013,A18612808,AT130671756,,CHV,chronic inflammation of the spine and the low back bone joint,N,
C0038013,A18612809,AT130671757,,CHV,chronic inflammation of the spine and the low back bone joint,N,
C0038013,A18631278,AT130671758,,CHV,chronic inflammation of the spine and the low back bone joint,N,
C0038013,A18686882,AT130671759,,CHV,chronic inflammation of the spine and the low back bone joint,N,
C0038013,A17694921,AT198011504,,NCI,An autoimmune chronic inflammatory disorder characterized by inflammation in the vertebral joints of the spine and sacroiliac joints. It predominantly affects young males. Patients present with stiffness and pain in the spine.,N,
C0038013,A17694921,AT210368076,,NCI_NICHD,"An immune-mediated disease characterized by inflammation in the axial skeleton including sacroiliac joints, vertebrae and vertebral joints. Peripheral joints may be involved as well. Clinical features can include low back pain and stiffness, limited motion of the lumbar spine, and limited chest expansion.",N,
C0038013,A21142886,AT220104261,,MEDLINEPLUS,"<p>Ankylosing spondylitis is a type of <a href='https://medlineplus.gov/arthritis.html'>arthritis</a> of the spine. It causes inflammation between your vertebrae, which are the bones that make up your spine, and in the joints between your spine and pelvis. In some people, it can affect other joints.</p> <p>AS is more common and more severe in men. It often runs in families. The cause is unknown, but it is likely that both genes and factors in the environment play a role.</p> <p>Early symptoms of AS include back pain and stiffness. These problems often start in late adolescence or early adulthood. Over time, AS can fuse your vertebrae together, limiting movement. Some people have symptoms that come and go. Others have severe, ongoing pain.</p> <p>A diagnosis of AS is based on your medical history and a physical examination. You may also have imaging or blood tests.</p> <p>AS has no cure, but medicines can relieve symptoms and may keep the disease from getting worse. Eating a healthy diet, not smoking, and exercising can also help. In rare cases, you may need surgery to straighten the spine.</p> <p >NIH: National Institute of Arthritis and Musculoskeletal and Skin Disease</p>",N,
C0038016,A0118798,AT100259009,,MSH,Forward displacement of a superior vertebral body over the vertebral body below.,N,
C0038016,A18575491,AT130672619,,CHV,forward displacement of one vertebra over another,N,
C0038016,A18594104,AT130672620,,CHV,forward displacement of one vertebra over another,N,
C0038016,A18631279,AT130672621,,CHV,forward displacement of one vertebra over another,N,
C0038016,A24682431,AT206296654,,HPO,"Complete bilateral fractures of the pars interarticularis resulting in the anterior slippage of the vertebra. [HPO:probinson, pmid:20411054]",N,
C0038016,A7573816,AT220002804,,NCI,A condition in which there is forward displacement of a vertebral bone over the on below it.,N,
C0038019,A15577286,AT100258616,,MSH,"A degenerative spinal disease that can involve any part of the VERTEBRA, the INTERVERTEBRAL DISK, and the surrounding soft tissue.",N,
C0038019,A18631282,AT130673047,,CHV,degeneration of the spinal bone where spinal columns are fused and immobilized,N,
C0038019,A18686884,AT130673048,,CHV,degeneration of the spinal bone where spinal columns are fused and immobilized,N,
C0039075,A17690014,AT198024198,,NCI,"A congenital condition characterized by webbing between the fingers and/or toes, joining the digits together. In rare cases, the joining of the fingers or toes may involve bony fusion between the digits. Common causes include Down Syndrome and hereditary syndactyly.",N,
C0039075,A24666069,AT206293613,,HPO,"Webbing or fusion of the fingers or toes, involving soft parts only or including bone structure. Bony fusions are revered to as bony"" syndactyly if the fusion occurs in a radio-ulnar axis. Fusions of bones of the fingers or toes in a proximo-distal axis are refered to as ""symphalangism""."" [HPO:probinson]",N,
C0039075,A0007368,AT38142198,,MSH,"A congenital anomaly of the hand or foot, marked by the webbing between adjacent fingers or toes. Syndactylies are classified as complete or incomplete by the degree of joining. Syndactylies can also be simple or complex. Simple syndactyly indicates joining of only skin or soft tissue; complex syndactyly marks joining of bony elements.",N,
C0039093,A0122252,AT38134096,,MSH,"A union between adjacent bones or parts of a single bone formed by osseous material, such as ossified connecting cartilage or fibrous tissue. (Dorland, 27th ed)",N,
C0039103,A18650075,AT130672642,,CHV,inflammation of the synovial membrane (joint membrane),N,
C0039103,A10762411,AT197956765,,NCI_NCI-GLOSS,"Inflammation (swelling, pain, and warmth) of a synovial membrane, which is a layer of connective tissue that lines a joint, such as the hip, knee, ankle, or shoulder. Synovitis is caused by some types of arthritis and other diseases.",N,
C0039103,A10762411,AT197981633,,NCI_FDA,Inflammation of a synovial membrane.,N,
C0039103,A10762411,AT197981634,,NCI,Inflammation of a synovial membrane.,N,
C0039103,A0122282,AT218029846,,MSH,Inflammation of the SYNOVIAL MEMBRANE.,N,
C0039103,A0490005,AT51224859,,CSP,inflammation of a synovial membrane.,N,
C0039496,A7581800,AT198078982,,NCI,"A common disorder noted with jaw movement. It may be caused by malocclusion, repetitive use injury, trauma or arthritis. It is more prevalent among females between their second and fourth decades. Clinical signs include preauricular pain, temporomandibular joint clicking (as the mandibular condyle slips from the articulation made with the capsular disc and temporal bone) and restriction of jaw motion. Clinical course is typically benign but may progress to associated headaches, ear and neck pain, tinnitus and dislocation of temporomandibular joint. Prognosis is favorable as a majority of cases will respond to conservative management.",N,
C0039496,A21144386,AT203073058,,MEDLINEPLUS,"<p>The temporomandibular joint (TMJ) connects your jaw to the side of your head. When it works well, it enables you to talk, chew, and yawn. For people with TMJ dysfunction, problems with the joint and muscles around it may cause </p> <ul> <li> Pain that travels through the face, jaw, or neck</li> <li> Stiff jaw muscles</li> <li> Limited movement or locking of the jaw </li> <li> Painful clicking or popping in the jaw </li> <li> A change in the way the upper and lower teeth fit together</li> </ul> <p>Jaw pain may go away with little or no treatment. Treatment may include simple things you can do yourself, such as eating soft foods or applying ice packs. It may also include pain medicines or devices to insert in your mouth. In rare cases, you might need surgery. </p> <p >NIH: National Institute of Dental and Craniofacial Research </p>",N,
C0039496,A0805493,AT38139796,,MSH,"A symptom complex consisting of pain, muscle tenderness, clicking in the joint, and limitation or alteration of mandibular movement. The symptoms are subjective and manifested primarily in the masticatory muscles rather than the temporomandibular joint itself. Etiologic factors are uncertain but include occlusal dysharmony and psychophysiologic factors.",N,
C0039496,A0604343,AT51222967,,CSP,"symptom complex consisting of partial deafness, stuffy sensation in the ears, tinnitus, pain, muscle tenderness, clicking in the joint, and limitation or alteration of mandibular movement; symptoms are subjective and manifested primarily in the masticatory muscles rather than the temporomandibular joint itself; etiologic factors are uncertain but include occlusal dysharmony and psychophysiologic factors.",N,
C0039503,A20239700,AT198037914,,NCI,"Inflammation of a tendon, usually resulting from an overuse injury. It is characterized by swelling of the tendon, tenderness around the inflamed tendon, and pain while moving the affected area of the body.",N,
C0039503,A21143635,AT203073059,,MEDLINEPLUS,"<p>Tendons are flexible bands of tissue that connect muscles to bones. They help your muscles move your bones. Tendinitis is the severe swelling of a tendon.</p> <p>Tendinitis usually happens after repeated injury to an area such as the wrist or ankle. It causes pain and soreness around a joint. Some common forms of tendinitis are named after the sports that increase their risk. They include tennis elbow, golfer's elbow, pitcher's shoulder, swimmer's shoulder, and jumper's knee.</p> <p>Doctors diagnose tendinitis with your medical history, a physical exam, and imaging tests. The first step in treatment is to reduce pain and swelling. Rest, wrapping or elevating the affected area, and medicines can help. Ice is helpful for recent, severe injuries. Other treatments include ultrasound, physical therapy, steroid injections, and surgery.</p>",N,
C0039503,A28255502,AT225122539,,HPO,Inflammation of a tendon. [],N,
C0039503,A8395545,AT53894670,,MSH,"Inflammation of TENDONS. It is characterized by the degeneration of tendons accompanied by an inflammatory repair response, fibroblastic proliferation, and formation of granulation tissue. Tendinitis is not a clinical diagnosis and can be confirmed only by histopathological findings.",N,
C0039504,A0123999,AT38151029,,MSH,Injuries to the fibrous cords of connective tissue which attach muscles to bones or other structures.,N,
C0039504,A0490179,AT51222567,,CSP,"damage inflicted on any tendon as the direct or indirect result of an external force, with or without disruption of structural continuity.",N,
C0039520,A0124051,AT64676503,,MSH,"Inflammation of the synovial lining of a tendon sheath. Causes include trauma, tendon stress, bacterial disease (gonorrhea, tuberculosis), rheumatic disease, and gout. Common sites are the hand, wrist, shoulder capsule, hip capsule, hamstring muscles, and Achilles tendon. The tendon sheaths become inflamed and painful, and accumulate fluid. Joint mobility is usually reduced.",N,
C0040485,A24681815,AT206293445,,HPO,Involuntary contractions of the neck musculature resulting in an abnormal posture of or abnormal movements of the head. [HPO:probinson],N,
C0040485,A0126991,AT38143411,,MSH,"A symptom, not a disease, of a twisted neck. In most instances, the head is tipped toward one side and the chin rotated toward the other. The involuntary muscle contractions in the neck region of patients with torticollis can be due to congenital defects, trauma, inflammation, tumors, and neurological or other factors.",N,
C0040485,A0490642,AT51224873,,CSP,"contracted state of the cervical muscles, producing twisting of the neck and an unnatural position of the head.",N,
C0041105,A16767747,AT198059943,,NCI_CTCAE,A disorder characterized by lack of ability to open the mouth fully due to a decrease in the range of motion of the muscles of mastication.,N,
C0041105,A16767747,AT198084540,,NCI,Lack of ability to open the mouth fully due to decreased range of motion of the muscles of mastication. It may be a symptom of tetanus.,N,
C0041105,A24681747,AT206298560,,HPO,Limitation in the ability to open the mouth. [HPO:curators],N,
C0041105,A0128745,AT38139858,,MSH,"Spasmodic contraction of the masseter muscle resulting in forceful jaw closure. This may be seen with a variety of diseases, including TETANUS, as a complication of radiation therapy, trauma, or in association with neoplastic conditions.",N,
C0085660,A24678919,AT206295118,,HPO,A disease where there is cellular death (necrosis) of bone components due to interruption of the blood supply. [HPO:sdoelken],N,
C0149756,A18632920,AT130673032,,CHV,"an inflammation of the plantar fascia, the tissue along the bottom of your foot that connects the heel bone to the toes",N,
C0149756,A18688533,AT130673033,,CHV,"an inflammation of the plantar fascia, the tissue along the bottom of your foot that connects the heel bone to the toes",N,
C0149756,A2375235,AT218044330,,MSH,"Inflammation of the plantar fascia (aponeurosis) on the bottom of the foot causing heel pain. The etiology of plantar fasciitis remains controversial but is likely to involve a biomechanical imbalance. Though often presenting along with HEEL SPUR, they do not appear to be causally related.",N,
C0151702,A27334049,AT218140483,,HPO,Haemorrhage occurring within a muscle [],N,
C0151786,A10765390,AT198129777,,NCI,A reduction in the strength of one or more muscles.,N,
C0151786,A24682031,AT206285795,,HPO,"Reduced strength of muscles. [HPO:probinson, pmid:15832536]",N,
C0151786,A10765390,AT210366122,,NCI_NICHD,Diminished strength in a muscle.,N,
C0151786,A0568486,AT38134737,,MSH,"A vague complaint of debility, fatigue, or exhaustion attributable to weakness of various muscles. The weakness can be characterized as subacute or chronic, often progressive, and is a manifestation of many muscle and neuromuscular diseases. (From Wyngaarden et al., Cecil Textbook of Medicine, 19th ed, p2251)",N,
C0151825,A7637436,AT198066907,,NCI_CTCAE,A disorder characterized by marked discomfort sensation in the bones.,N,
C0151825,A7637436,AT198066908,,NCI,Painful sensation in the bones.,N,
C0151825,A24680033,AT206299093,,HPO,"An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) localized to bone. []",N,
C0151849,A24668772,AT206294017,,HPO,Abnormally increased serum levels of alkaline phosphatase activity. [HPO:probinson],N,
C0151937,A24683931,AT206298379,,HPO,Breakage (tear) of a tendon. [HPO:probinson],N,
C0152427,A17690013,AT198011777,,NCI,A congenital abnormality characterized by more than 5 digits on a hand or foot.,N,
C0152427,A24678831,AT206294975,,HPO,A congenital anomaly characterized by the presence of supernumerary fingers or toes. [HPO:probinson],N,
C0152427,A0266153,AT38148291,,MSH,"A congenital anomaly of the hand or foot, marked by the presence of supernumerary digits.",N,
C0158266,A19578837,AT141596222,,MSH,"Degenerative changes in the INTERVERTEBRAL DISC due to aging or structural damage, especially to the vertebral end-plates.",N,
C0158266,A24669396,AT206297143,,HPO,The presence of degenerative changes of intervertebral disk. [HPO:probinson],N,
C0158266,A7601309,AT219999529,,NCI,Any disease of a degenerative nature that affects the intervertebral disc.,N,
C0158328,A17700915,AT198085442,,NCI,"A painful hand deformity affecting the fingers. It is due to damage of the finger flexor tendons, causing the finger to remain in a locked position.",N,
C0158328,A24676869,AT230523609,,HPO,"Inflammation of the flexor digitorum tendon, often associated with the Kanavel signs: (i) finger held in slight flexion, (ii) fusiform swelling, (iii) tenderness along the flexor tendon sheath, and (iv) pain with passive extension of the digit. [HPO:probinson, PMID:16443118]",N,
C0158328,A10911541,AT64676656,,MSH,"A painful disability in the hand affecting the finger or thumb. It is caused by mechanical impingement of the digital flexor tendons as they pass through a narrowed retinacular pulley at the level of the metacarpal head. Thickening of the sheath and fibrocartilaginous metaplasia can occur, and nodules can form. (From Green's Operative Hand Surgery, 5th ed, p2137-58).",N,
C0162298,A16757833,AT198133939,,NCI,"A sensation of discomfort and tightness while moving a joint. Typically there is decreased joint range of motion. Causes include arthritis, joint overuse, joint injury, and the aging process.",N,
C0162298,A24677533,AT206288432,,HPO,Joint stiffness is a perceived sensation of tightness in a joint or joints when attempting to move them after a period of inactivity. Joint stiffness typically subsides over time. [HPO:probinson],N,
C0162298,A16757833,AT210368064,,NCI_NICHD,A feeling of tension or tightness in one or more joints.,N,
C0162298,A1197339,AT51221766,,CSP,"rigidity, resistance or inflexibility of the joints.",N,
C0221352,A24675949,AT206302032,,HPO,"Webbing or fusion of the fingers, involving soft parts only or including bone structure. Bony fusions are revered to as bony"" Syndactyly if the fusion occurs in a radio-ulnar axis. Fusions of bones of the fingers in a proximo-distal axis are refered to as ""Symphalangism""."" [HPO:curators]",N,
C0231557,A16756639,AT198035412,,NCI,A finding referring to deviation from or interruption of normal development of the bones.,N,
C0235889,A7603729,AT220002918,,NCI,Exacerbation of an arthritic condition.,N,
C0235942,A24672894,AT206298736,,HPO,"An abnormality of the skull, the bony framework of the head which is comprised of eight cranial and fourteen facial bones. [HPO:probinson]",N,
C0236000,A24677210,AT206298480,,HPO,"An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) localized to the mandible. []",N,
C0236000,A27333147,AT218142169,,HPO,"An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) localized to the jaw. [] {comment=""HPO:probinson""}",N,
C0236033,A14241619,AT137256994,,GO,The muscle system process that results in enlargement or overgrowth of all or part of a muscle organ due to an increase in the size of its muscle cells. Physiological hypertrophy is a normal process during development (it stops in cardiac muscle after adolescence) and can also be brought on in response to demand. In athletes cardiac and skeletal muscles undergo hypertrophy stimulated by increasing muscle activity on exercise. Smooth muscle cells in the uterus undergo hypertrophy during pregnancy. [GOC:mtg_muscle],N,
C0236033,A1195806,AT51219101,,CSP,"general increase in bulk of a muscle due to an increase in cell volume; it is not due to tumor formation, nor to an increase in the number of cells.",N,
C0238124,A17683489,AT198073073,,NCI,"Infection of the deep skin and subcutaneous tissues and necrosis of the fascia. It is caused by bacteria including group A streptococcus, Staphylococcus aureus and Clostridium perfringens. It may develop following trauma and invasive procedures.",N,
C0238124,A17683489,AT220003352,,NCI_NICHD,Infection and necrosis of the fascia and adjoining tissues.,N,
C0238124,A0552955,AT73521372,,MSH,"A fulminating bacterial infection of the deep layers of the skin and FASCIA. It can be caused by many different organisms, with STREPTOCOCCUS PYOGENES being the most common.",N,
C0263661,A1188613,AT32352066,,CSP,disorders of the skeletal system; includes both bone and cartilage.,N,
C0263933,A28254043,AT225122553,,HPO,Inflammation of the Achilles tendon. [],N,
C0263978,A7620696,AT210369208,,NCI,A non-neoplastic or neoplastic disorder that affects the soft tissue.,N,
C0264005,A23918082,AT210369637,,NCI_NICHD,"An inflammatory disease of the fascia caused by infiltration of eosinophils, which manifests as progressive thickening of the tissues, often with accompanying erythema, pain, and induration. A classic finding is eosinophilia in the peripheral blood.",N,
C0264005,A23918082,AT230066436,,NCI,"Inflammation and induration of the fascia related to an accumulation of white blood cells, including eosinophils.",N,
C0410480,A7616034,AT213847070,,NCI,Necrotic changes in the bone tissue of the femoral head due to interruption of blood supply.,N,
C0549306,A24671035,AT206301693,,HPO,Shortening of the middle parts of the limbs (forearm and lower leg) in relation to the upper and terminal segments. [HPO:sdoelken],N,
C0553730,A24681935,AT206290951,,HPO,Radiographic evidence of articular calcification that represent calcium pyrophosphate depositions in soft tissue surrounding joints and at the insertions of tendons near joints (Entheses/Sharpey fibers) . [HPO:sdoelken],N,
C0553730,A0038768,AT218098947,,MSH,"Presence of CALCIUM PYROPHOSPHATE in the connective tissues such as the cartilaginous structures of joints. When accompanied by GOUT-like symptoms, it is referred to as pseudogout.",N,
C0917990,A24676424,AT206289549,,HPO,Dissolution or degeneration of bone tissue of the phalanges of the hand. [HPO:curators],N,
C0917990,A7585247,AT220002794,,NCI,A condition that is characterized by degeneration of the distal phalanges.,N,
C0917990,A2362972,AT38144249,,MSH,"A condition with congenital and acquired forms causing recurrent ulcers in the fingers and toes. The congenital form exhibits autosomal dominant inheritance; the acquired form is found in workers who handle VINYL CHLORIDE. When acro-osteolysis is accompanied by generalized OSTEOPOROSIS and skull deformations, it is called HAJDU-CHENEY SYNDROME.",N,
C0003862,A10759683,AT197994118,,NCI_FDA,Pain in a joint.,N,
C0003862,A10759683,AT198006528,,NCI_CTCAE,A disorder characterized by a sensation of marked discomfort in a joint.,N,
C0003862,A10759683,AT198031366,,NCI,Pain in a joint.,N,
C0003862,A10759683,AT198068143,,NCI_NCI-GLOSS,Joint pain.,N,
C0003862,A24682323,AT206288763,,HPO,Joint pain. [HPO:probinson],N,
C0003862,A10759683,AT210373802,,NCI_NICHD,Pain in a joint.,N,
C0003862,A0007162,AT38150708,,MSH,Pain in the joint.,N,
C0004604,A7575349,AT198116408,,NCI_CTCAE,A disorder characterized by marked discomfort sensation in the back region.,N,
C0004604,A7575349,AT198141142,,NCI,Painful sensation in the back region.,N,
C0004604,A24671098,AT206291439,,HPO,"An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) localized to the back. []",N,
C0004604,A7575349,AT210369937,,NCI_NICHD,Pain localized to the back.,N,
C0004604,A21144475,AT220105733,,MEDLINEPLUS,"<p>If you've ever groaned, ""Oh, my aching back!"", you are not alone. Back pain is one of the most common medical problems, affecting 8 out of 10 people at some point during their lives. Back pain can range from a dull, constant ache to a sudden, sharp pain. Acute back pain comes on suddenly and usually lasts from a few days to a few weeks. Back pain is called chronic if it lasts for more than three months.</p> <p>Most back pain goes away on its own, though it may take awhile. Taking over-the-counter pain relievers and resting can help. However, staying in bed for more than 1 or 2 days can make it worse. </p> <p>If your back pain is severe or doesn't improve after three days, you should call your health care provider. You should also get medical attention if you have back pain following an <a href='https://medlineplus.gov/backinjuries.html'>injury</a>.</p> <p>Treatment for back pain depends on what kind of pain you have, and what is causing it. It may include hot or cold packs, exercise, medicines, injections, complementary treatments, and sometimes surgery.</p> <p >NIH: National Institute of Arthritis and Musculoskeletal and Skin Diseases</p>",N,
C0004604,A0247631,AT38144468,,MSH,Acute or chronic pain located in the posterior regions of the THORAX; LUMBOSACRAL REGION; or the adjacent regions.,N,
C0004604,A0474320,AT51219123,,CSP,"acute or chronic pain located in the posterior regions of the thorax, lumbosacral region, or the adjacent regions.",N,
C0018564,A24670682,AT206283197,,HPO,An abnormality affecting one or both hands. [HPO:probinson],N,
C0018564,A0065745,AT38150642,,MSH,Alterations or deviations from normal shape or size which result in a disfigurement of the hand.,N,
C0018991,A12802811,AT198082426,,NCI,Paralysis of one side of the body.,N,
C0018991,A24668611,AT206288671,,HPO,"Paralysis (complete loss of muscle function) in the arm, leg, and in some cases the face on one side of the body. [HPO:curators]",N,
